latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-21.9766,-63.5336,322.8,1.6,1.2,2014-01-07,1411,Terra,MODIS,44,6.2,305.5,19.3,D,0
-18.0973,-61.9939,306.1,2.2,1.4,2014-01-08,0221,Terra,MODIS,67,6.2,290.9,17.3,N,0
-18.0951,-61.9888,302.3,2.2,1.4,2014-01-08,0221,Terra,MODIS,23,6.2,290.9,9.7,N,0
-18.1188,-61.9648,307.9,2.2,1.4,2014-01-08,0221,Terra,MODIS,73,6.2,291.1,20.4,N,0
-17.6614,-62.5144,300.8,2.4,1.5,2014-01-08,0222,Terra,MODIS,33,6.2,290.6,12,N,0
-17.7698,-61.7441,309.1,2.1,1.4,2014-01-08,0222,Terra,MODIS,76,6.2,290.8,23.1,N,0
-17.7721,-61.7574,317.2,2.1,1.4,2014-01-08,0222,Terra,MODIS,95,6.2,290.9,40.7,N,0
-18.0536,-61.9571,308.2,2.2,1.4,2014-01-08,0222,Terra,MODIS,74,6.2,290.9,22,N,0
-17.5394,-60.3769,304,1.6,1.3,2014-01-08,0222,Terra,MODIS,58,6.2,287.4,10.7,N,0
-18.0429,-61.9794,313.2,2.2,1.4,2014-01-08,0222,Terra,MODIS,87,6.2,291,32.7,N,0
-17.772,-61.7638,310.9,2.1,1.4,2014-01-08,0222,Terra,MODIS,81,6.2,290.9,27.1,N,0
-17.6547,-62.4957,306.4,1.1,1,2014-01-08,0528,Aqua,MODIS,68,6.2,291,7.5,N,0
-18.0536,-61.9432,304.1,1,1,2014-01-08,0528,Aqua,MODIS,59,6.2,291.2,5.1,N,0
-18.04,-61.9708,306.5,1,1,2014-01-08,0528,Aqua,MODIS,68,6.2,291.4,6.6,N,0
-18.0916,-61.9951,346.2,1,1,2014-01-08,0528,Aqua,MODIS,100,6.2,292.1,56.1,N,0
-18.0931,-61.9854,318.8,1,1,2014-01-08,0528,Aqua,MODIS,98,6.2,291.8,16,N,0
-18.1007,-61.9966,303.6,1,1,2014-01-08,0528,Aqua,MODIS,56,6.2,291.6,4.8,N,0
-18.1022,-61.9869,308.2,1,1,2014-01-08,0528,Aqua,MODIS,74,6.2,291.6,7.7,N,0
-18.1158,-61.9594,309.4,1,1,2014-01-08,0528,Aqua,MODIS,77,6.2,291.5,8.6,N,0
-18.0385,-61.9805,305.2,1,1,2014-01-08,0528,Aqua,MODIS,63,6.2,291.4,5.9,N,0
-17.6531,-62.5058,304.1,1.1,1,2014-01-08,0528,Aqua,MODIS,59,6.2,290.8,6.2,N,0
-17.7701,-61.749,314.2,1,1,2014-01-08,0528,Aqua,MODIS,89,6.2,289.7,13.3,N,0
-21.5813,-63.3237,311.2,1.1,1,2014-01-08,0529,Aqua,MODIS,82,6.2,296.2,9.4,N,0
-15.843,-65.6925,310.4,1.1,1.1,2014-01-08,1452,Terra,MODIS,60,6.2,294.4,5.4,D,0
-19.5078,-63.5797,318.6,1.7,1.3,2014-01-08,1453,Terra,MODIS,52,6.2,302.8,17.7,D,0
-18.1326,-62.0384,320.3,1.3,1.1,2014-01-08,1740,Aqua,MODIS,22,6.2,300.3,13.6,D,0
-18.4152,-62.1917,316.7,1.4,1.2,2014-01-08,1740,Aqua,MODIS,33,6.2,298.5,12.7,D,0
-18.5106,-63.4545,309.7,1.7,1.3,2014-01-08,1740,Aqua,MODIS,50,6.2,287.4,12.2,D,0
-16.472,-59.1073,323.1,1,1,2014-01-08,1740,Aqua,MODIS,74,6.2,298.1,13.2,D,0
-18.0524,-61.9664,326.6,1.3,1.1,2014-01-08,1740,Aqua,MODIS,46,6.2,299.7,20.6,D,0
-18.0509,-61.9727,327.1,1.3,1.1,2014-01-08,1740,Aqua,MODIS,45,6.2,299.9,19.5,D,0
-16.1679,-61.4733,314.2,1.2,1.1,2014-01-08,1740,Aqua,MODIS,52,6.2,297.9,9.8,D,0
-14.6762,-61.137,312.5,1.1,1,2014-01-08,1741,Aqua,MODIS,59,6.2,297,5.9,D,0
-12.6172,-65.5946,313.8,2,1.4,2014-01-08,1741,Aqua,MODIS,70,6.2,292.7,19.1,D,0
-17.6085,-58.2928,318.2,1.4,1.2,2014-01-09,1357,Terra,MODIS,25,6.2,297.8,12.4,D,0
-16.5293,-59.7279,310.4,1.8,1.3,2014-01-10,1440,Terra,MODIS,58,6.2,292.6,9.3,D,0
-17.6115,-58.2833,314,2.3,1.5,2014-01-10,1440,Terra,MODIS,66,6.2,295.9,22.7,D,0
-16.536,-59.7354,312.6,1.8,1.3,2014-01-10,1440,Terra,MODIS,64,6.2,293.3,12.1,D,0
-17.5292,-60.5458,328.2,1.7,1.3,2014-01-10,1727,Aqua,MODIS,83,6.2,297.3,39.4,D,0
-18.3,-58.2852,317.8,1.2,1.1,2014-01-10,1727,Aqua,MODIS,70,6.2,302,14.3,D,0
-16.1879,-63.7416,309.4,2.8,1.6,2014-01-10,1728,Aqua,MODIS,40,6.2,292.8,28.9,D,0
-16.0768,-60.7974,312.5,1.7,1.3,2014-01-10,1728,Aqua,MODIS,27,6.2,296.4,11,D,0
-16.0667,-60.7879,312.8,1.7,1.3,2014-01-10,1728,Aqua,MODIS,67,6.2,295.3,12.7,D,0
-21.5806,-63.3465,310.4,1,1,2014-01-11,0251,Terra,MODIS,79,6.2,297.6,7,N,0
-21.5793,-63.3366,313.2,1,1,2014-01-11,0251,Terra,MODIS,86,6.2,297.6,9.3,N,0
-18.1197,-62.0196,304.8,1,1,2014-01-11,0252,Terra,MODIS,60,6.2,293.7,4.6,N,0
-18.1096,-61.9522,318.7,1,1,2014-01-11,0252,Terra,MODIS,97,6.2,294.2,15.2,N,0
-18.1211,-62.0293,306.2,1,1,2014-01-11,0252,Terra,MODIS,66,6.2,293.8,5.4,N,0
-18.1082,-61.9426,331.6,1,1,2014-01-11,0252,Terra,MODIS,100,6.2,294.7,30.4,N,0
-18.0996,-61.9404,313.8,1,1,2014-01-11,0252,Terra,MODIS,88,6.2,293.6,11.2,N,0
-18.1011,-61.95,326.9,1,1,2014-01-11,0252,Terra,MODIS,100,6.2,293.9,24.7,N,0
-16.128,-62.0559,301.1,1,1,2014-01-11,0253,Terra,MODIS,37,6.2,286.6,4.3,N,0
-12.6486,-66.628,318.5,3.1,1.7,2014-01-11,1522,Terra,MODIS,74,6.2,285.1,67.8,D,0
-12.6469,-66.6349,321.1,3.1,1.7,2014-01-11,1522,Terra,MODIS,69,6.2,285.2,87.6,D,0
-18.3486,-62.5129,325.8,1.3,1.1,2014-01-11,1810,Aqua,MODIS,30,6.2,305.4,14.9,D,0
-17.5298,-60.5429,321.2,1.8,1.3,2014-01-11,1810,Aqua,MODIS,26,6.2,299.5,15.5,D,0
-18.3482,-62.4933,326.5,1.3,1.1,2014-01-11,1810,Aqua,MODIS,51,6.2,303.1,16.5,D,0
-18.3446,-62.4883,333.1,1.3,1.1,2014-01-11,1810,Aqua,MODIS,79,6.2,303.3,29,D,0
-14.0936,-64.4512,323.7,1,1,2014-01-13,1759,Aqua,MODIS,78,6.2,296.2,15.7,D,0
-14.0923,-64.442,316.1,1,1,2014-01-13,1759,Aqua,MODIS,68,6.2,295.3,7.8,D,0
-17.8013,-61.475,301.6,1.6,1.2,2014-01-15,0228,Terra,MODIS,13,6.2,287.4,6.2,N,0
-17.7995,-61.4604,304.6,1.5,1.2,2014-01-15,0228,Terra,MODIS,57,6.2,287.8,8.9,N,0
-17.8019,-61.469,306.8,1.6,1.2,2014-01-15,0228,Terra,MODIS,69,6.2,286.9,13,N,0
-18.0822,-61.9486,305.1,1,1,2014-01-15,0534,Aqua,MODIS,63,6.2,289.7,5.5,N,0
-17.9493,-62.1655,306.4,1,1,2014-01-15,0534,Aqua,MODIS,68,6.2,292,6.2,N,0
-17.9479,-62.1749,308.1,1,1,2014-01-15,0534,Aqua,MODIS,73,6.2,292,7.3,N,0
-17.3328,-58.4207,320.6,1.1,1,2014-01-15,1746,Aqua,MODIS,73,6.2,292.4,11.5,D,0
-12.7994,-66.2784,328.3,1.8,1.3,2014-01-15,1747,Aqua,MODIS,85,6.2,287.2,53.6,D,0
-12.8015,-66.2944,317.5,1.8,1.3,2014-01-15,1747,Aqua,MODIS,76,6.2,285.9,26.9,D,0
-12.2439,-66.6033,314.9,1.8,1.3,2014-01-15,1747,Aqua,MODIS,44,6.2,287.6,20,D,0
-12.2474,-66.5926,314.5,1.8,1.3,2014-01-15,1747,Aqua,MODIS,52,6.2,288.5,19,D,0
-13.1612,-66.0616,316.9,1.7,1.3,2014-01-15,1747,Aqua,MODIS,75,6.2,285.7,24.1,D,0
-12.7589,-66.5929,303.8,1.9,1.3,2014-01-15,1747,Aqua,MODIS,42,6.2,275.6,10.7,D,0
-18.0917,-61.9753,300.2,2.9,1.6,2014-01-17,0215,Terra,MODIS,22,6.2,289.5,13.7,N,0
-17.7942,-61.45,301.2,2.6,1.6,2014-01-17,0215,Terra,MODIS,38,6.2,289.6,13.3,N,0
-18.0851,-62.0664,301.7,2.9,1.6,2014-01-17,0215,Terra,MODIS,43,6.2,289.3,17.3,N,0
-17.7969,-61.4747,309.4,2.6,1.6,2014-01-17,0215,Terra,MODIS,77,6.2,289.7,34,N,0
-17.8014,-61.4675,313.5,2.6,1.6,2014-01-17,0215,Terra,MODIS,87,6.2,289.8,44,N,0
-17.4331,-60.2737,317.1,1,1,2014-01-17,0521,Aqua,MODIS,94,6.2,290.4,15.2,N,0
-17.7992,-61.4597,310.2,1.1,1.1,2014-01-17,0521,Aqua,MODIS,79,6.2,291.4,10.9,N,0
-18.0788,-62.0722,300.3,1.2,1.1,2014-01-17,0522,Aqua,MODIS,24,6.2,289.7,3.9,N,0
-18.0806,-62.061,302.1,1.2,1.1,2014-01-17,0522,Aqua,MODIS,47,6.2,290.1,5.2,N,0
-18.0874,-61.9585,301.2,1.2,1.1,2014-01-17,0522,Aqua,MODIS,38,6.2,289.2,4.5,N,0
-18.5971,-62.7238,301.1,1.3,1.1,2014-01-17,0522,Aqua,MODIS,37,6.2,290.7,5.2,N,0
-18.0855,-61.9697,300.5,1.2,1.1,2014-01-17,0522,Aqua,MODIS,29,6.2,289.6,4,N,0
-17.7662,-62.4963,310.4,1.5,1.2,2014-01-17,1446,Terra,MODIS,62,6.2,292.5,9.2,D,0
-17.8023,-61.4688,313.2,1.8,1.3,2014-01-17,1446,Terra,MODIS,66,6.2,294.1,13.4,D,0
-18.0828,-62.0645,307.2,1.6,1.3,2014-01-17,1446,Terra,MODIS,40,6.2,283.8,12.1,D,0
-17.8984,-62.3153,317.9,1.8,1.3,2014-01-17,1733,Aqua,MODIS,49,6.2,296,15.3,D,0
-17.2546,-60.5456,310.7,1.3,1.1,2014-01-17,1734,Aqua,MODIS,26,6.2,291.8,6.1,D,0
-17.6667,-63.1098,315.5,2,1.4,2014-01-17,1734,Aqua,MODIS,65,6.2,295.4,16.4,D,0
-18.1017,-61.9985,302.1,1.2,1.1,2014-01-18,0258,Terra,MODIS,46,6.2,290.4,4.5,N,0
-12.3436,-66.5954,310.9,1,1,2014-01-18,0300,Terra,MODIS,81,6.2,291.4,8.8,N,0
-12.0337,-66.7105,317.3,3.9,1.8,2014-01-18,1528,Terra,MODIS,76,6.2,286.8,79.7,D,0
-12.0223,-66.7164,310.7,3.9,1.8,2014-01-18,1528,Terra,MODIS,45,6.2,286.8,40,D,0
-12.0389,-66.7183,312.6,3.9,1.8,2014-01-18,1528,Terra,MODIS,64,6.2,286.5,48.8,D,0
-18.4207,-62.1901,315.9,1.7,1.3,2014-01-18,1816,Aqua,MODIS,45,6.2,294.2,13.9,D,0
-14.9036,-66.3639,320.3,1.1,1,2014-01-18,1817,Aqua,MODIS,76,6.2,286.8,15,D,0
-12.8507,-66.5978,351,1.1,1.1,2014-01-18,1818,Aqua,MODIS,90,6.2,286.4,67.6,D,0
-12.8633,-66.6168,334.8,1.1,1.1,2014-01-18,1818,Aqua,MODIS,75,6.2,283.2,33,D,0
-12.8522,-66.6081,329.2,1.1,1.1,2014-01-18,1818,Aqua,MODIS,67,6.2,285.9,24.3,D,0
-12.0223,-66.7335,321,1.1,1.1,2014-01-18,1818,Aqua,MODIS,72,6.2,296.8,11.5,D,0
-13.4438,-65.527,314.1,1.3,1.1,2014-01-18,1818,Aqua,MODIS,58,6.2,282.4,13.1,D,0
-13.0116,-67.2501,343.5,1.1,1,2014-01-18,1818,Aqua,MODIS,92,6.2,296,43.9,D,0
-13.4539,-66.3299,325.2,1.1,1.1,2014-01-18,1818,Aqua,MODIS,65,6.2,297.9,16.9,D,0
-13.34,-66.6665,322,1.1,1,2014-01-18,1818,Aqua,MODIS,73,6.2,292.2,14,D,0
-18.211,-62.7289,302,2.1,1.4,2014-01-19,0509,Aqua,MODIS,46,6.2,288.6,10.8,N,0
-18.128,-61.9979,302.5,1.9,1.3,2014-01-19,0509,Aqua,MODIS,50,6.2,287.8,9.8,N,0
-18.1335,-62.8685,334.4,1,1,2014-01-19,1434,Terra,MODIS,0,6.2,293.9,29.8,D,0
-17.5735,-61.4999,316,1.1,1.1,2014-01-19,1434,Terra,MODIS,63,6.2,291.9,10.3,D,0
-18.5586,-63.4336,313.1,1,1,2014-01-19,1434,Terra,MODIS,67,6.2,295.2,7.2,D,0
-18.8412,-63.1938,316.4,1,1,2014-01-19,1434,Terra,MODIS,31,6.2,299.9,6.7,D,0
-21.5781,-63.3327,321.3,1,1,2014-01-19,1435,Terra,MODIS,49,6.2,303,10.5,D,0
-21.6078,-63.5212,322,1,1,2014-01-19,1435,Terra,MODIS,42,6.2,303.7,9.4,D,0
-21.5873,-63.3341,320.4,1,1,2014-01-19,1435,Terra,MODIS,42,6.2,302.5,8.8,D,0
-21.9583,-63.358,312.6,4.1,1.9,2014-01-19,1720,Aqua,MODIS,41,6.2,292.3,45.3,D,0
-17.7022,-61.6945,317.6,2.7,1.6,2014-01-19,1721,Aqua,MODIS,58,6.2,295.1,33.9,D,0
-17.7049,-61.6893,318.5,2.7,1.6,2014-01-19,1721,Aqua,MODIS,59,6.2,295.4,38,D,0
-16.1435,-65.0078,313.6,3.5,1.8,2014-01-20,1517,Terra,MODIS,52,6.2,279.4,63.1,D,0
-18.8219,-63.371,317.3,1,1,2014-01-20,1804,Aqua,MODIS,53,6.2,296.3,8.5,D,0
-14.5625,-65.3294,312.7,1,1,2014-01-20,1805,Aqua,MODIS,48,6.2,293.6,6.2,D,0
-15.6897,-63.9708,310.1,1,1,2014-01-20,1805,Aqua,MODIS,62,6.2,283.3,6.6,D,0
-16.5994,-63.7718,319.2,1,1,2014-01-20,1805,Aqua,MODIS,59,6.2,296,10,D,0
-13.6228,-66.0924,316.7,2.1,1.4,2014-01-21,1421,Terra,MODIS,71,6.2,289.5,30,D,0
-13.3584,-66.704,307.1,2.4,1.5,2014-01-21,1421,Terra,MODIS,28,6.2,284,13,D,0
-12.965,-67.1275,308.3,2.6,1.5,2014-01-21,1421,Terra,MODIS,43,6.2,280.4,22.6,D,0
-13.6194,-66.1117,310.8,2.1,1.4,2014-01-21,1421,Terra,MODIS,60,6.2,288.4,16.4,D,0
-13.1553,-66.8129,324.6,2.4,1.5,2014-01-21,1421,Terra,MODIS,80,6.2,279.5,72,D,0
-12.9562,-67.1434,315.2,2.6,1.6,2014-01-21,1421,Terra,MODIS,69,6.2,283.2,42.9,D,0
-12.9607,-67.1513,308.2,2.6,1.6,2014-01-21,1421,Terra,MODIS,49,6.2,281.3,21.5,D,0
-12.8046,-66.9169,314.8,2.5,1.5,2014-01-21,1421,Terra,MODIS,65,6.2,292.1,29,D,0
-13.1514,-66.8352,312.7,2.4,1.5,2014-01-21,1421,Terra,MODIS,61,6.2,282.8,30.9,D,0
-17.7722,-62.0014,309.2,1.3,1.1,2014-01-22,0234,Terra,MODIS,77,6.2,292.2,10.4,N,0
-17.9034,-62.0676,306.7,1.4,1.2,2014-01-22,0234,Terra,MODIS,69,6.2,292.2,8.1,N,0
-17.9138,-62.0662,311.2,1.4,1.2,2014-01-22,0234,Terra,MODIS,82,6.2,292.5,12.7,N,0
-17.684,-61.3791,301.6,1.2,1.1,2014-01-22,0234,Terra,MODIS,8,6.2,285.3,4.6,N,0
-17.7738,-62.014,308.9,1.3,1.1,2014-01-22,0234,Terra,MODIS,76,6.2,292.3,10.1,N,0
-17.7673,-62.0039,306.4,1.1,1,2014-01-22,0540,Aqua,MODIS,68,6.2,292.3,6.5,N,0
-17.8816,-62.0227,313.6,1.1,1,2014-01-22,0540,Aqua,MODIS,87,6.2,286.1,13.5,N,0
-17.8772,-62.0154,305.1,1.1,1,2014-01-22,0540,Aqua,MODIS,38,6.2,285.4,6.3,N,0
-17.8758,-62.0256,321.6,1.1,1,2014-01-22,0540,Aqua,MODIS,100,6.2,286,21.1,N,0
-17.8802,-62.0329,311.4,1.1,1,2014-01-22,0540,Aqua,MODIS,82,6.2,286.2,11.3,N,0
-13.6496,-64.7097,304.4,2,1.4,2014-01-22,1504,Terra,MODIS,44,6.2,274.9,9.7,D,0
-19.7816,-63.9755,325.9,1.2,1.1,2014-01-22,1751,Aqua,MODIS,77,6.2,303.3,21,D,0
-19.7831,-63.9869,322,1.2,1.1,2014-01-22,1751,Aqua,MODIS,71,6.2,301.5,15.9,D,0
-21.5837,-63.3441,334,1.2,1.1,2014-01-22,1751,Aqua,MODIS,84,6.2,307,28.9,D,0
-18.5933,-62.7192,303.6,2,1.4,2014-01-23,0316,Terra,MODIS,56,6.2,288.4,12.4,N,0
-21.5724,-63.3497,308.9,1.6,1.2,2014-01-23,0316,Terra,MODIS,76,6.2,293.7,10.4,N,0
-18.59,-62.7001,305.3,2,1.4,2014-01-23,0316,Terra,MODIS,64,6.2,288.2,15,N,0
-21.5696,-63.3343,308.3,1.6,1.2,2014-01-23,0316,Terra,MODIS,74,6.2,294.3,9.4,N,0
-21.5835,-63.3474,308.9,1.6,1.2,2014-01-23,0316,Terra,MODIS,62,6.2,294,10.1,N,0
-21.5808,-63.332,315.5,1.6,1.2,2014-01-23,0316,Terra,MODIS,91,6.2,294.5,20.1,N,0
-18.5945,-62.7125,309.1,2,1.4,2014-01-23,0316,Terra,MODIS,77,6.2,287.8,22,N,0
-21.5708,-63.3396,312.2,1.6,1.2,2014-01-23,0316,Terra,MODIS,63,6.2,294.1,14.1,N,0
-21.5824,-63.3453,325.1,2.7,1.6,2014-01-23,1834,Aqua,MODIS,70,6.2,303.8,49,D,0
-21.9803,-63.5383,323.6,2.5,1.5,2014-01-23,1834,Aqua,MODIS,44,6.2,306.6,32.4,D,0
-18.6954,-63.3782,306.7,2.9,1.6,2014-01-24,0221,Terra,MODIS,69,6.2,291.3,28,N,0
-18.6928,-63.3514,311.5,2.9,1.6,2014-01-24,0221,Terra,MODIS,83,6.2,291.2,42.6,N,0
-18.6918,-63.358,315.7,2.9,1.6,2014-01-24,0221,Terra,MODIS,92,6.2,291.2,59.1,N,0
-18.693,-63.3531,312.7,1.1,1.1,2014-01-24,0528,Aqua,MODIS,85,6.2,292.7,12.5,N,0
-18.6913,-63.3639,305.8,1.1,1.1,2014-01-24,0528,Aqua,MODIS,66,6.2,292.4,6.9,N,0
-18.6894,-63.3568,313.5,1.1,1.1,2014-01-24,0528,Aqua,MODIS,87,6.2,292.8,13.1,N,0
-19.4392,-62.9014,317.9,1.9,1.3,2014-01-24,1453,Terra,MODIS,59,6.2,298.6,18.1,D,0
-21.7961,-63.1521,316,2,1.4,2014-01-24,1453,Terra,MODIS,66,6.2,298.6,16.3,D,0
-18.9686,-62.5624,318.9,2,1.4,2014-01-24,1453,Terra,MODIS,73,6.2,295.3,29.3,D,0
-22.7329,-64.3417,314.1,1.8,1.3,2014-01-31,1745,Aqua,MODIS,37,6.2,297.4,13.6,D,0
-19.0698,-63.2194,307.2,1.3,1.1,2014-01-31,1746,Aqua,MODIS,29,6.2,286.7,4.3,D,0
-13.0103,-63.8791,313.4,1.2,1.1,2014-01-31,1747,Aqua,MODIS,54,6.2,291.3,11.8,D,0
-18.7114,-58.1536,306,1,1,2014-02-02,0522,Aqua,MODIS,66,6.2,293.5,6.4,N,0
-18.904,-66.7708,308.1,1,1,2014-02-02,1446,Terra,MODIS,49,6.2,293.1,4.9,D,0
-17.9398,-64.5617,306.1,1.1,1.1,2014-02-02,1446,Terra,MODIS,37,6.2,292.3,4.2,D,0
-18.2358,-66.9959,305.3,1,1,2014-02-02,1446,Terra,MODIS,15,6.2,289.3,3.3,D,0
-18.895,-66.7694,306.3,1,1,2014-02-02,1446,Terra,MODIS,9,6.2,292.3,3.8,D,0
-19.0544,-63.2015,316,2.2,1.4,2014-02-02,1733,Aqua,MODIS,69,6.2,296.2,19.8,D,0
-19.0574,-63.2285,327.1,2.2,1.4,2014-02-02,1733,Aqua,MODIS,82,6.2,297.8,54,D,0
-21.9704,-63.3612,319.3,2.4,1.5,2014-02-02,1733,Aqua,MODIS,63,6.2,301.1,32.9,D,0
-19.0565,-63.2218,335.8,2.2,1.4,2014-02-02,1733,Aqua,MODIS,88,6.2,298.1,91.3,D,0
-19.0551,-63.2083,327.6,2.2,1.4,2014-02-02,1733,Aqua,MODIS,82,6.2,296.9,54.9,D,0
-21.9392,-62.7301,311.8,1,1,2014-02-03,0257,Terra,MODIS,78,6.2,296.7,7.2,N,0
-21.9377,-62.7203,314.2,1,1,2014-02-03,0257,Terra,MODIS,85,6.2,296.7,9,N,0
-19.0545,-63.2056,328.8,1.4,1.2,2014-02-03,1816,Aqua,MODIS,79,6.2,298.1,28,D,0
-19.0007,-63.34,319,1.4,1.2,2014-02-03,1816,Aqua,MODIS,42,6.2,300.4,13.1,D,0
-22.7334,-64.3449,314.2,1,1,2014-02-04,1435,Terra,MODIS,30,6.2,299.8,6.1,D,0
-21.5821,-63.3276,320.1,1,1,2014-02-04,1435,Terra,MODIS,45,6.2,303.3,9.2,D,0
-21.5807,-63.3376,319.7,1,1,2014-02-04,1435,Terra,MODIS,38,6.2,303.3,9.1,D,0
-18.5382,-59.4522,303,1.1,1,2014-02-05,0245,Terra,MODIS,53,6.2,289.8,4.6,N,0
-21.5683,-63.3219,306.2,1.2,1.1,2014-02-05,0245,Terra,MODIS,67,6.2,293.4,6.3,N,0
-19.0003,-63.3407,321.1,1,1,2014-02-05,1804,Aqua,MODIS,60,6.2,303,9.3,D,0
-18.7027,-58.1413,301.8,1.6,1.3,2014-02-06,0457,Aqua,MODIS,44,6.2,290.5,8.6,N,0
-18.7145,-58.1495,315.2,1.2,1.1,2014-02-06,1422,Terra,MODIS,41,6.2,296.7,8,D,0
-19.9353,-57.9976,335.8,1,1,2014-02-08,1410,Terra,MODIS,77,6.2,302.8,23.1,D,0
-19.9457,-57.9896,369.9,1,1,2014-02-08,1410,Terra,MODIS,100,6.2,304.9,100.7,D,0
-19.9367,-57.9881,362.6,1,1,2014-02-08,1410,Terra,MODIS,100,6.2,307.2,77.9,D,0
-19.9443,-57.9991,363.3,1,1,2014-02-08,1410,Terra,MODIS,100,6.2,302.3,82.4,D,0
-19.9462,-57.9876,320.9,4.4,1.9,2014-02-08,1656,Aqua,MODIS,71,6.2,287.7,99.9,D,0
-19.9462,-57.9835,317.3,4.4,1.9,2014-02-08,1656,Aqua,MODIS,63,6.2,287.5,76.5,D,0
-19.9638,-57.9819,315.3,4.4,1.9,2014-02-08,1656,Aqua,MODIS,46,6.2,289.6,60.2,D,0
-19.9501,-58.0303,325.3,4.5,1.9,2014-02-08,1656,Aqua,MODIS,71,6.2,291.2,141.9,D,0
-19.9499,-58.0263,327.9,4.5,1.9,2014-02-08,1656,Aqua,MODIS,82,6.2,291.4,173.1,D,0
