latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-16.3734,-58.5151,317.1,1.3,1.1,2001-01-08,1440,Terra,MODIS,73,6.2,283.7,13.6,D,0
-16.375,-58.5029,354.8,1.3,1.1,2001-01-08,1440,Terra,MODIS,98,6.2,284.5,99.6,D,0
-17.619,-57.8052,310.4,1.5,1.2,2001-01-08,1440,Terra,MODIS,0,6.2,280.6,12.8,D,0
-21.818,-63.3095,306.5,1.4,1.2,2001-01-09,0251,Terra,MODIS,68,6.2,280,12.8,N,0
-21.815,-63.3157,302.4,1.4,1.2,2001-01-09,0251,Terra,MODIS,49,6.2,279.9,8.2,N,0
-21.0926,-63.7499,311,1.5,1.2,2001-01-09,0251,Terra,MODIS,82,6.2,277.2,21,N,0
-21.0941,-63.7632,303.9,1.5,1.2,2001-01-09,0251,Terra,MODIS,58,6.2,276.4,12.5,N,0
-17.3906,-61.6078,301.7,1.1,1,2001-01-09,0252,Terra,MODIS,44,6.2,270.3,7.1,N,0
-21.0905,-63.7585,321.6,1.4,1.2,2001-01-10,1429,Terra,MODIS,73,6.2,296.2,17.5,D,0
-17.5166,-61.5851,313.1,1.6,1.2,2001-01-11,0240,Terra,MODIS,86,6.2,291.1,18.5,N,0
-17.5054,-61.5865,308.8,1.6,1.2,2001-01-11,0240,Terra,MODIS,76,6.2,291,13,N,0
-17.275,-61.6651,311.2,1.6,1.2,2001-01-11,0240,Terra,MODIS,82,6.2,290.7,16.7,N,0
-17.2768,-61.6799,308.6,1.6,1.2,2001-01-11,0240,Terra,MODIS,75,6.2,290.6,13.1,N,0
-21.09,-63.7477,304.3,1.2,1.1,2001-01-12,0322,Terra,MODIS,60,6.2,288.7,9.7,N,0
-21.092,-63.7603,313.3,1.2,1.1,2001-01-12,0322,Terra,MODIS,87,6.2,288.7,18.2,N,0
-21.0984,-63.7652,306.9,2.2,1.4,2001-01-12,1416,Terra,MODIS,38,6.2,294.8,12.3,D,0
-21.1019,-63.7462,315.2,2.2,1.4,2001-01-12,1416,Terra,MODIS,69,6.2,296.1,31.8,D,0
-21.0992,-63.7522,322.4,2.2,1.4,2001-01-12,1416,Terra,MODIS,78,6.2,296.3,51.6,D,0
-21.0983,-63.7545,303.3,4.3,1.9,2001-01-13,0226,Terra,MODIS,55,6.2,288.9,51.7,N,0
-21.0967,-63.7606,305.3,4.3,1.9,2001-01-13,0226,Terra,MODIS,64,6.2,289.5,58,N,0
-14.8555,-63.5363,309,1.2,1.1,2001-01-13,1457,Terra,MODIS,55,6.2,293.3,6.6,D,0
-15.195,-64.3796,313.7,1.1,1,2001-01-13,1458,Terra,MODIS,60,6.2,298.6,5.7,D,0
-21.091,-63.7633,310.9,1.4,1.2,2001-01-13,1459,Terra,MODIS,52,6.2,298.6,7.8,D,0
-21.0928,-63.7489,325.5,1.4,1.2,2001-01-13,1459,Terra,MODIS,80,6.2,300.8,29.1,D,0
-21.8117,-63.847,315.9,1.4,1.2,2001-01-13,1459,Terra,MODIS,68,6.2,297.2,18.3,D,0
-21.0975,-63.755,317.2,1,1,2001-01-14,0309,Terra,MODIS,92,6.2,274.1,17.3,N,0
-21.0885,-63.7565,300.7,1,1,2001-01-14,0309,Terra,MODIS,5,6.2,283,5,N,0
-17.9266,-62.0084,305.1,1.2,1.1,2001-01-14,0310,Terra,MODIS,63,6.2,291.7,8.2,N,0
-21.0969,-63.7604,320,1,1,2001-01-15,1447,Terra,MODIS,72,6.2,299.9,10.1,D,0
-21.0983,-63.7505,334.4,1,1,2001-01-15,1447,Terra,MODIS,86,6.2,301,27.3,D,0
-16.3677,-58.5019,317.4,1,1,2001-01-19,1421,Terra,MODIS,62,6.2,298.1,7.5,D,0
-18.4537,-63.041,315,1,1,2001-01-24,1440,Terra,MODIS,51,6.2,291.6,7.9,D,0
-20.039,-63.5208,318.7,1,1,2001-01-24,1440,Terra,MODIS,66,6.2,300.8,10.2,D,0
-21.0906,-63.7521,333.9,1,1,2001-01-24,1441,Terra,MODIS,86,6.2,296.9,27.3,D,0
-21.0996,-63.7537,319.9,1,1,2001-01-24,1441,Terra,MODIS,71,6.2,297,11.1,D,0
-17.6273,-62.6474,317.8,1.2,1.1,2001-01-25,0252,Terra,MODIS,96,6.2,279.3,20.2,N,0
-17.6176,-62.6488,305.2,1.2,1.1,2001-01-25,0252,Terra,MODIS,63,6.2,277.8,9,N,0
-17.2465,-62.3083,309.9,1.1,1.1,2001-01-25,0252,Terra,MODIS,79,6.2,287.4,10.6,N,0
-17.2479,-62.3189,322.9,1.1,1.1,2001-01-25,0252,Terra,MODIS,100,6.2,288.6,23.7,N,0
-17.2493,-62.3295,347.5,1.1,1.1,2001-01-25,0252,Terra,MODIS,100,6.2,290.2,66.8,N,0
-17.2506,-62.3401,358,1.1,1.1,2001-01-25,0252,Terra,MODIS,100,6.2,291,96.2,N,0
-17.252,-62.3507,325.6,1.1,1.1,2001-01-25,0252,Terra,MODIS,100,6.2,288.2,27.5,N,0
-21.0912,-63.7536,305.6,2,1.4,2001-01-26,0334,Terra,MODIS,65,6.2,283.3,19.4,N,0
-21.0918,-63.7607,301.9,2.5,1.5,2001-01-27,0239,Terra,MODIS,42,6.2,283.8,26.9,N,0
-19.4206,-58.0126,307.1,1.5,1.2,2001-01-29,0227,Terra,MODIS,65,6.2,292.9,9.7,N,0
-19.4195,-58.0191,308.3,1.5,1.2,2001-01-29,0227,Terra,MODIS,70,6.2,292.9,10.6,N,0
-12.6298,-65.4339,341.9,1,1,2001-01-29,1457,Terra,MODIS,91,6.2,293.2,38.9,D,0
-12.6312,-65.4247,342,1,1,2001-01-29,1457,Terra,MODIS,91,6.2,293.2,39.6,D,0
-12.9404,-65.386,322,1,1,2001-01-29,1457,Terra,MODIS,76,6.2,290.6,13.4,D,0
-12.9417,-65.3768,317.4,1,1,2001-01-29,1457,Terra,MODIS,55,6.2,289.2,9.2,D,0
-17.5738,-60.5348,312.9,2.1,1.4,2001-01-29,1458,Terra,MODIS,68,6.2,289.6,19.2,D,0
-19.578,-58.0602,313.9,3.4,1.7,2001-01-29,1459,Terra,MODIS,67,6.2,283.3,45.5,D,0
-17.6607,-62.6266,300.6,1.1,1,2001-01-30,0310,Terra,MODIS,30,6.2,285.4,4.4,N,0
-19.4016,-57.9634,327.5,1.5,1.2,2001-01-30,1403,Terra,MODIS,58,6.2,295.7,29.4,D,0
-12.4606,-67.1125,315.1,1.5,1.2,2001-01-31,1445,Terra,MODIS,46,6.2,292.5,13,D,0
-12.4738,-67.1003,317.7,1.5,1.2,2001-01-31,1445,Terra,MODIS,70,6.2,292.6,17.8,D,0
-13.5479,-62.2566,324.3,1,1,2001-01-31,1445,Terra,MODIS,64,6.2,286.8,16.8,D,0
-13.0069,-66.5584,320.7,1.4,1.2,2001-01-31,1445,Terra,MODIS,73,6.2,292.2,18.1,D,0
-13.0887,-66.4881,311.2,1.4,1.2,2001-01-31,1445,Terra,MODIS,51,6.2,290.3,6.7,D,0
-13.3076,-66.6465,317.3,1.4,1.2,2001-01-31,1445,Terra,MODIS,69,6.2,292.6,14.1,D,0
-18.2172,-60.3422,319.9,1.3,1.1,2001-01-31,1446,Terra,MODIS,60,6.2,300.3,14.5,D,0
-19.4055,-57.9809,321.3,2,1.4,2001-01-31,1446,Terra,MODIS,45,6.2,296,28.8,D,0
-17.9342,-61.617,306.1,1,1,2001-02-01,0258,Terra,MODIS,67,6.2,290.5,5.6,N,0
-17.9356,-61.6264,317.2,1,1,2001-02-01,0258,Terra,MODIS,95,6.2,290.9,13.8,N,0
-17.8677,-62.8672,301.6,1,1,2001-02-01,0258,Terra,MODIS,42,6.2,283.6,4.5,N,0
-12.4887,-65.5071,302.5,1.2,1.1,2001-02-01,0259,Terra,MODIS,49,6.2,286.8,4.9,N,0
-19.4193,-58.0221,313.8,1.2,1.1,2001-02-02,1434,Terra,MODIS,45,6.2,292.1,7.1,D,0
-16.7205,-60.2707,306.7,1.1,1,2001-02-03,0246,Terra,MODIS,69,6.2,290.5,7,N,0
-17.3105,-61.7199,303.4,2.6,1.5,2001-02-04,0329,Terra,MODIS,45,6.2,282.7,24.6,N,0
-17.3055,-61.7265,300.9,2.6,1.5,2001-02-04,0329,Terra,MODIS,18,6.2,281.8,20.3,N,0
-17.2445,-62.3625,302.2,2.3,1.5,2001-02-04,0329,Terra,MODIS,48,6.2,287.2,16.2,N,0
-18.1163,-58.4048,310,1,1,2001-02-04,1421,Terra,MODIS,45,6.2,288,4.8,D,0
-12.0189,-66.8575,320.7,1,1,2001-02-05,1503,Terra,MODIS,75,6.2,293,12.9,D,0
-17.5337,-61.302,317.2,2.4,1.5,2001-02-05,1504,Terra,MODIS,46,6.2,299,25.1,D,0
-18.749,-63.3648,305.3,1.2,1.1,2001-02-06,0316,Terra,MODIS,64,6.2,286.2,8.8,N,0
-17.1029,-62.3007,301.5,1.4,1.2,2001-02-06,0316,Terra,MODIS,42,6.2,290.5,6.2,N,0
-17.099,-62.3073,300.9,1.4,1.2,2001-02-06,0316,Terra,MODIS,35,6.2,290.7,6.1,N,0
-16.2057,-61.0809,300.8,1.8,1.3,2001-02-06,0317,Terra,MODIS,33,6.2,290.3,8,N,0
-16.3196,-63.5308,308.2,1.2,1.1,2001-02-06,0317,Terra,MODIS,74,6.2,291.9,10.7,N,0
-16.3214,-63.5423,312.5,1.2,1.1,2001-02-06,0317,Terra,MODIS,85,6.2,291.7,14.9,N,0
-12.6368,-64.5694,322.8,1,1,2001-02-07,1451,Terra,MODIS,75,6.2,298.7,13.1,D,0
-12.6382,-64.5603,316.5,1,1,2001-02-07,1451,Terra,MODIS,64,6.2,298.8,7,D,0
-12.5606,-65.4511,325.1,1,1,2001-02-07,1451,Terra,MODIS,59,6.2,300.6,12.8,D,0
-12.5674,-65.4586,320.1,1,1,2001-02-07,1451,Terra,MODIS,69,6.2,300.3,10.6,D,0
-12.5688,-65.4491,325.9,1,1,2001-02-07,1451,Terra,MODIS,77,6.2,300.3,15.9,D,0
-12.6985,-66.3652,322.3,1.1,1.1,2001-02-07,1451,Terra,MODIS,71,6.2,299.7,11.5,D,0
-12.7041,-66.3617,326.1,1.1,1.1,2001-02-07,1451,Terra,MODIS,78,6.2,299.2,17.4,D,0
-13.3109,-65.2986,317.8,1,1,2001-02-07,1451,Terra,MODIS,65,6.2,299,7.4,D,0
-13.3123,-65.2892,316.1,1,1,2001-02-07,1451,Terra,MODIS,61,6.2,299.2,5.6,D,0
-15.6667,-61.4306,312.5,1.3,1.1,2001-02-07,1451,Terra,MODIS,58,6.2,299.3,8.7,D,0
-15.9498,-61.7518,314.5,1.3,1.1,2001-02-07,1451,Terra,MODIS,64,6.2,301.1,10.8,D,0
-16.2141,-61.0699,314.5,1.4,1.2,2001-02-07,1452,Terra,MODIS,43,6.2,299.1,9.7,D,0
-16.7276,-60.2747,323,1.6,1.3,2001-02-07,1452,Terra,MODIS,75,6.2,300.9,29.2,D,0
-16.7295,-60.2594,314.7,1.6,1.3,2001-02-07,1452,Terra,MODIS,60,6.2,299.3,13.6,D,0
-17.0995,-62.2986,327.6,1.2,1.1,2001-02-07,1452,Terra,MODIS,79,6.2,301.4,23.3,D,0
-18.7299,-63.356,314.8,1.1,1.1,2001-02-07,1452,Terra,MODIS,59,6.2,300.7,8,D,0
-19.4009,-57.9736,319.3,2.6,1.6,2001-02-07,1452,Terra,MODIS,46,6.2,303.4,33,D,0
-18.5319,-63.1073,311.4,1,1,2001-02-08,0304,Terra,MODIS,82,6.2,295.3,7.9,N,0
-18.5332,-63.1168,320.3,1,1,2001-02-08,0304,Terra,MODIS,100,6.2,295.3,15.5,N,0
-17.7646,-62.3751,307.8,1,1,2001-02-08,0304,Terra,MODIS,72,6.2,294.5,6.4,N,0
-17.2754,-61.6721,317.3,1.1,1,2001-02-08,0304,Terra,MODIS,95,6.2,295.4,14.7,N,0
-17.2769,-61.682,323.1,1.1,1,2001-02-08,0304,Terra,MODIS,100,6.2,295.7,20.9,N,0
-17.0989,-62.2919,315.3,1,1,2001-02-08,0304,Terra,MODIS,91,6.2,294.1,12.9,N,0
-17.1003,-62.3015,308.6,1,1,2001-02-08,0304,Terra,MODIS,74,6.2,293.8,7.8,N,0
-16.7249,-60.2647,318,1.2,1.1,2001-02-08,0304,Terra,MODIS,96,6.2,292.1,20.6,N,0
-16.7268,-60.2763,306.7,1.2,1.1,2001-02-08,0304,Terra,MODIS,67,6.2,291.7,8.4,N,0
-16.2154,-61.0687,301,1.1,1.1,2001-02-08,0304,Terra,MODIS,37,6.2,286.2,5,N,0
-12.4123,-65.3517,304.8,1,1,2001-02-08,0306,Terra,MODIS,46,6.2,291.2,4.3,N,0
-12.3941,-65.3544,308.4,1,1,2001-02-08,0306,Terra,MODIS,34,6.2,291.2,6.3,N,0
-12.385,-65.3557,319.5,1,1,2001-02-08,0306,Terra,MODIS,99,6.2,290.6,16,N,0
-12.3863,-65.3651,306.5,1,1,2001-02-08,0306,Terra,MODIS,50,6.2,290.2,5.2,N,0
-12.3763,-65.3532,300.5,1,1,2001-02-08,0306,Terra,MODIS,27,6.2,289.1,2.6,N,0
-12.4504,-65.5921,310.8,3.7,1.8,2001-02-08,1534,Terra,MODIS,61,6.2,290.5,34.3,D,0
-13.3461,-66.6483,314.5,3.2,1.7,2001-02-08,1534,Terra,MODIS,46,6.2,292.6,35.2,D,0
-13.3466,-66.6257,312.4,3.2,1.7,2001-02-08,1534,Terra,MODIS,62,6.2,292.4,28.4,D,0
-15.7763,-65.7707,307.5,4,1.9,2001-02-08,1534,Terra,MODIS,61,6.2,285.5,27.6,D,0
-15.7807,-65.7785,306.8,4,1.9,2001-02-08,1535,Terra,MODIS,61,6.2,285.9,25.5,D,0
-12.5563,-67.2894,322.7,2,1.4,2001-02-09,1439,Terra,MODIS,78,6.2,295.9,37,D,0
-12.5594,-67.2708,345,2,1.4,2001-02-09,1439,Terra,MODIS,93,6.2,296,126.2,D,0
-12.5485,-67.2748,317,2,1.4,2001-02-09,1439,Terra,MODIS,71,6.2,295.8,19.6,D,0
-12.5609,-67.2769,345.3,2,1.4,2001-02-09,1439,Terra,MODIS,93,6.2,296,127.6,D,0
-12.5641,-67.2584,316.4,2,1.4,2001-02-09,1439,Terra,MODIS,65,6.2,295,18.5,D,0
-13.0597,-64.5523,315.9,1.3,1.1,2001-02-09,1439,Terra,MODIS,67,6.2,294.1,8.1,D,0
-15.6832,-61.7392,321,1,1,2001-02-09,1439,Terra,MODIS,75,6.2,294.6,13.5,D,0
-15.9432,-64.2628,326.2,1.1,1.1,2001-02-09,1439,Terra,MODIS,80,6.2,298.3,20.7,D,0
-15.9528,-64.2644,319.9,1.1,1.1,2001-02-09,1439,Terra,MODIS,55,6.2,296.1,12.8,D,0
-17.8841,-62.5421,324.4,1,1,2001-02-09,1440,Terra,MODIS,77,6.2,300.9,12.7,D,0
-18.001,-62.3743,332.8,1,1,2001-02-09,1440,Terra,MODIS,85,6.2,298.7,24.4,D,0
-18.5357,-63.1117,317.9,1,1,2001-02-09,1440,Terra,MODIS,56,6.2,302,6.2,D,0
-21.6767,-63.345,324,1,1,2001-02-09,1441,Terra,MODIS,71,6.2,308.3,10,D,0
-21.7949,-63.2921,328.7,1,1,2001-02-09,1441,Terra,MODIS,63,6.2,306.4,12.4,D,0
-21.9812,-63.4638,329.2,1,1,2001-02-09,1441,Terra,MODIS,65,6.2,311.3,15.4,D,0
-22.7282,-64.3118,317.1,1,1,2001-02-09,1441,Terra,MODIS,53,6.2,300.3,6.8,D,0
-17.8674,-62.8703,306.3,1.2,1.1,2001-02-10,0252,Terra,MODIS,68,6.2,294.3,6.4,N,0
-17.1424,-58.4574,306.8,1.1,1,2001-02-10,0252,Terra,MODIS,69,6.2,290.9,6.6,N,0
-17.3852,-62.9918,309.8,1.2,1.1,2001-02-10,0252,Terra,MODIS,78,6.2,294.2,10,N,0
-12.5511,-67.3129,339.2,1.6,1.2,2001-02-10,1521,Terra,MODIS,91,6.2,289.8,71.4,D,0
-12.5531,-67.2983,353.9,1.6,1.2,2001-02-10,1521,Terra,MODIS,97,6.2,290.1,129.9,D,0
-12.555,-67.2837,313.4,1.6,1.2,2001-02-10,1521,Terra,MODIS,27,6.2,288.8,13.5,D,0
-13.0431,-66.3686,316.7,1.9,1.3,2001-02-10,1521,Terra,MODIS,71,6.2,294.1,17.3,D,0
-17.6468,-63.1575,324.5,3.9,1.8,2001-02-10,1523,Terra,MODIS,82,6.2,292.6,127.2,D,0
-17.652,-63.1649,316.3,3.9,1.8,2001-02-10,1523,Terra,MODIS,73,6.2,292.6,67.3,D,0
-17.6553,-63.1279,312.4,3.9,1.8,2001-02-10,1523,Terra,MODIS,61,6.2,291.6,44.3,D,0
-12.7406,-66.6927,316.1,1.8,1.3,2001-02-11,0336,Terra,MODIS,93,6.2,283.5,31.7,N,0
-19.8827,-58.1569,386.4,1.1,1,2001-02-11,1428,Terra,MODIS,75,6.2,275.5,187.9,D,0
-19.9013,-58.1597,326.6,1.1,1,2001-02-11,1428,Terra,MODIS,53,6.2,271.7,14.1,D,0
-19.9027,-58.1496,361.9,1.1,1,2001-02-11,1428,Terra,MODIS,75,6.2,271.2,86.7,D,0
-19.9119,-58.151,347.7,1.1,1,2001-02-11,1428,Terra,MODIS,89,6.2,276.3,49.2,D,0
-19.9133,-58.1409,379.6,1.1,1,2001-02-11,1428,Terra,MODIS,75,6.2,278,151.6,D,0
-19.9212,-58.1524,348.8,1.1,1,2001-02-11,1428,Terra,MODIS,95,6.2,274.7,51.2,D,0
-12.7053,-64.6783,314.5,1.5,1.2,2001-02-12,1509,Terra,MODIS,45,6.2,289.8,12.3,D,0
-12.707,-64.6646,311.8,1.5,1.2,2001-02-12,1509,Terra,MODIS,20,6.2,289.9,7.8,D,0
-17.5041,-61.6234,323.9,1.7,1.3,2001-02-14,1458,Terra,MODIS,80,6.2,289.3,33.3,D,0
-17.1051,-63.6118,301.6,1,1,2001-02-15,0310,Terra,MODIS,42,6.2,288.4,3.7,N,0
-13.6832,-65.8624,326.3,1.1,1,2001-02-21,1503,Terra,MODIS,81,6.2,294.2,20.5,D,0
-13.698,-65.824,315.1,1.1,1,2001-02-21,1503,Terra,MODIS,67,6.2,294.9,7.7,D,0
-13.8475,-65.8209,328.4,1.1,1,2001-02-21,1503,Terra,MODIS,83,6.2,295.6,21.7,D,0
-13.854,-65.8181,322.9,1.1,1,2001-02-21,1503,Terra,MODIS,78,6.2,295,16.1,D,0
-12.4931,-66.8001,309.5,3.9,1.8,2001-03-03,1539,Terra,MODIS,66,6.2,287,41,D,0
-12.4987,-66.8061,310.6,3.9,1.8,2001-03-03,1539,Terra,MODIS,67,6.2,287.2,49.9,D,0
-12.8236,-65.474,311.6,1.2,1.1,2001-03-04,1444,Terra,MODIS,46,6.2,290.2,5.8,D,0
-13.5452,-62.0154,314.6,1,1,2001-03-04,1444,Terra,MODIS,65,6.2,294.9,6.6,D,0
-17.7461,-62.0782,315.1,1.1,1,2001-03-04,1445,Terra,MODIS,62,6.2,297.6,7.5,D,0
-11.8539,-66.2657,305.7,2.4,1.5,2001-03-05,1526,Terra,MODIS,56,6.2,281.2,14.8,D,0
-12.476,-65.058,300.3,3.1,1.7,2001-03-05,1527,Terra,MODIS,0,6.2,272.4,15.6,D,0
-12.6693,-64.702,302.4,3.3,1.7,2001-03-05,1527,Terra,MODIS,48,6.2,279.5,25.4,D,0
-12.6806,-64.7101,303,3.3,1.7,2001-03-05,1527,Terra,MODIS,31,6.2,280.2,26.6,D,0
-17.1956,-62.4072,355.5,1.4,1.2,2001-03-07,0245,Terra,MODIS,100,6.2,270.5,121.9,N,0
-17.1973,-62.4202,317.9,1.4,1.2,2001-03-07,0245,Terra,MODIS,96,6.2,268.9,26.1,N,0
-17.1851,-62.4087,305,1.4,1.2,2001-03-07,0245,Terra,MODIS,63,6.2,269.9,11,N,0
-17.1009,-62.295,332.1,1.4,1.2,2001-03-07,0245,Terra,MODIS,100,6.2,280.9,49.5,N,0
-17.1025,-62.3078,320.3,1.4,1.2,2001-03-07,0245,Terra,MODIS,100,6.2,276,28.2,N,0
-17.0905,-62.2964,304.4,1.4,1.2,2001-03-07,0245,Terra,MODIS,51,6.2,277.3,9.5,N,0
-17.0921,-62.3092,301.3,1.4,1.2,2001-03-07,0245,Terra,MODIS,39,6.2,273.3,6.9,N,0
-15.6443,-65.6901,310.6,1.8,1.3,2001-03-07,1515,Terra,MODIS,68,6.2,284.9,14,D,0
-17.0959,-62.3004,302.8,2.3,1.5,2001-03-08,0328,Terra,MODIS,51,6.2,283.5,18.5,N,0
-17.2351,-62.3686,302.9,1.4,1.2,2001-03-10,0315,Terra,MODIS,52,6.2,286.7,7.5,N,0
-12.5633,-64.7652,333.4,1,1,2001-03-11,1450,Terra,MODIS,86,6.2,296,27.8,D,0
-12.9056,-64.3194,316.1,1,1,2001-03-11,1450,Terra,MODIS,67,6.2,296.2,7.1,D,0
-13.0097,-64.7979,320.5,1,1,2001-03-11,1450,Terra,MODIS,73,6.2,295.8,11.7,D,0
-13.6233,-63.3667,312.8,1,1,2001-03-11,1450,Terra,MODIS,64,6.2,289,6.9,D,0
-13.6246,-63.3573,311.5,1,1,2001-03-11,1450,Terra,MODIS,61,6.2,289.4,5.7,D,0
-13.41,-62.8852,305.7,1,1,2001-03-12,0304,Terra,MODIS,65,6.2,291.6,5,N,0
-12.7904,-66.1339,302.9,1.1,1.1,2001-03-12,0304,Terra,MODIS,42,6.2,292.4,3.6,N,0
-12.7918,-66.1441,306.2,1.1,1.1,2001-03-12,0304,Terra,MODIS,63,6.2,292.3,5.9,N,0
-12.2651,-66.555,316.2,3,1.7,2001-03-12,1532,Terra,MODIS,72,6.2,291,44.2,D,0
-12.264,-66.5618,315.6,3,1.7,2001-03-12,1532,Terra,MODIS,71,6.2,291.3,41.9,D,0
-17.8533,-61.9879,320.7,1,1,2001-03-13,1438,Terra,MODIS,24,6.2,302.7,9.8,D,0
-13.2749,-66.3271,302.1,1.8,1.3,2001-03-15,0335,Terra,MODIS,47,6.2,289.6,7.8,N,0
-13.2776,-66.3434,327.4,1.8,1.3,2001-03-15,0335,Terra,MODIS,100,6.2,290.1,57.4,N,0
-17.8565,-61.9922,319.7,1.2,1.1,2001-03-15,1426,Terra,MODIS,29,6.2,299.4,10.6,D,0
-11.9154,-65.6685,319.5,1.2,1.1,2001-03-16,1508,Terra,MODIS,58,6.2,286.9,15.4,D,0
-16.5299,-63.6183,311.4,1.2,1.1,2001-03-18,1457,Terra,MODIS,24,6.2,296.5,8.5,D,0
-17.0808,-64.2895,310.1,1.1,1.1,2001-03-18,1457,Terra,MODIS,57,6.2,293.9,5.5,D,0
-20.7887,-62.6866,313.3,1.6,1.2,2001-03-18,1458,Terra,MODIS,62,6.2,301.1,9.8,D,0
-17.0801,-64.291,303.1,1,1,2001-03-19,0309,Terra,MODIS,53,6.2,292.6,3.8,N,0
-13.2649,-66.0078,304.8,4.6,2,2001-03-19,1539,Terra,MODIS,41,6.2,283.3,49.3,D,0
-13.2646,-66.0148,305.2,4.6,2,2001-03-19,1539,Terra,MODIS,35,6.2,282.9,51.4,D,0
-17.5135,-61.6272,303.4,1,1,2001-03-22,1432,Terra,MODIS,54,6.2,278.2,4.7,D,0
