latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-16.9754,-63.7482,315.9,1.5,1.2,2000-11-01,1505,Terra,MODIS,63,6.2,291.5,15,D,0
-17.5732,-62.0566,338.7,2.1,1.4,2000-11-01,1505,Terra,MODIS,68,6.2,289.2,102.4,D,0
-18.1106,-63.3242,311.5,1.7,1.3,2000-11-01,1506,Terra,MODIS,46,6.2,290.6,11.6,D,0
-18.5841,-63.4533,318.9,1.7,1.3,2000-11-01,1506,Terra,MODIS,66,6.2,299.6,20.2,D,0
-18.5955,-63.4549,336.3,1.7,1.3,2000-11-01,1506,Terra,MODIS,87,6.2,300.7,64.1,D,0
-18.607,-63.4566,329.5,1.7,1.3,2000-11-01,1506,Terra,MODIS,81,6.2,298.4,43.7,D,0
-18.8447,-63.758,316.4,1.6,1.2,2000-11-01,1506,Terra,MODIS,35,6.2,298.2,13.9,D,0
-18.8464,-63.7435,316.8,1.6,1.3,2000-11-01,1506,Terra,MODIS,41,6.2,297.4,15.6,D,0
-18.9156,-64.1105,317.7,1.5,1.2,2000-11-01,1506,Terra,MODIS,35,6.2,299.9,14.2,D,0
-19.5205,-63.5382,320.6,1.7,1.3,2000-11-01,1506,Terra,MODIS,61,6.2,301.7,18.4,D,0
-19.5225,-63.5216,318,1.7,1.3,2000-11-01,1506,Terra,MODIS,47,6.2,302,12.2,D,0
-19.7359,-63.0412,323.6,1.9,1.3,2000-11-01,1506,Terra,MODIS,48,6.2,300.6,23.7,D,0
-20.6597,-64.1178,322.8,1.6,1.2,2000-11-01,1506,Terra,MODIS,42,6.2,310.3,17.2,D,0
-21.091,-63.7551,329.8,1.7,1.3,2000-11-01,1506,Terra,MODIS,76,6.2,312.3,23.7,D,2
-21.1004,-63.7451,326.5,1.7,1.3,2000-11-01,1507,Terra,MODIS,71,6.2,312.3,17.1,D,2
-21.4176,-63.5637,328.5,1.8,1.3,2000-11-01,1507,Terra,MODIS,59,6.2,307.1,37.6,D,0
-21.7048,-63.5452,324,1.8,1.3,2000-11-01,1507,Terra,MODIS,59,6.2,308.9,19,D,0
-21.7427,-63.5317,327.5,1.8,1.3,2000-11-01,1507,Terra,MODIS,57,6.2,311,26.8,D,0
-17.4237,-58.2653,301.1,2.7,1.6,2000-11-02,0317,Terra,MODIS,23,6.2,285.8,13.9,N,0
-18.0706,-62.5873,310.5,1.3,1.1,2000-11-02,0317,Terra,MODIS,80,6.2,292.5,12.6,N,0
-18.1147,-63.3166,301.2,1.2,1.1,2000-11-02,0317,Terra,MODIS,38,6.2,288.3,4.5,N,0
-17.8036,-61.528,309.7,1.5,1.2,2000-11-02,0317,Terra,MODIS,78,6.2,290.7,13.5,N,0
-17.806,-61.5424,312.2,1.5,1.2,2000-11-02,0317,Terra,MODIS,84,6.2,291.3,16.6,N,0
-17.5036,-60.5266,315,1.8,1.3,2000-11-02,0318,Terra,MODIS,90,6.2,293,25.6,N,0
-17.4953,-60.5172,307.5,1.8,1.3,2000-11-02,0318,Terra,MODIS,71,6.2,292.6,14,N,0
-17.4982,-60.5343,307.8,1.8,1.3,2000-11-02,0318,Terra,MODIS,72,6.2,292.7,14.6,N,0
-17.4152,-60.4797,307.1,1.9,1.3,2000-11-02,0318,Terra,MODIS,70,6.2,292.2,12.8,N,0
-17.7541,-62.5363,307.2,1.3,1.1,2000-11-02,0318,Terra,MODIS,67,6.2,287.2,9.4,N,0
-17.62,-61.6828,303.5,1.5,1.2,2000-11-02,0318,Terra,MODIS,55,6.2,288.6,6.4,N,0
-17.3468,-61.6872,317.7,1.5,1.2,2000-11-02,0318,Terra,MODIS,96,6.2,291.1,25.7,N,0
-17.3492,-61.7014,323.5,1.5,1.2,2000-11-02,0318,Terra,MODIS,100,6.2,291.9,36.1,N,0
-17.3455,-61.6938,328.7,1.5,1.2,2000-11-02,0318,Terra,MODIS,100,6.2,291.7,47.3,N,0
-17.3478,-61.7081,307.6,1.5,1.2,2000-11-02,0318,Terra,MODIS,72,6.2,291.8,10.9,N,0
-17.2406,-62.089,314.4,1.4,1.2,2000-11-02,0318,Terra,MODIS,89,6.2,294.5,18.4,N,0
-17.2428,-62.1024,306,1.4,1.2,2000-11-02,0318,Terra,MODIS,67,6.2,294.2,8.3,N,0
-17.2455,-62.3521,342.7,1.4,1.2,2000-11-02,0318,Terra,MODIS,100,6.2,290.6,73.9,N,0
-17.2476,-62.365,348.4,1.4,1.2,2000-11-02,0318,Terra,MODIS,100,6.2,292.7,91.9,N,0
-17.2496,-62.3779,306.5,1.4,1.2,2000-11-02,0318,Terra,MODIS,65,6.2,290.7,8.4,N,0
-17.1902,-62.0768,316.4,1.4,1.2,2000-11-02,0318,Terra,MODIS,93,6.2,294.2,21.4,N,0
-17.2309,-62.3281,305.9,1.4,1.2,2000-11-02,0318,Terra,MODIS,21,6.2,286.9,7.6,N,0
-17.233,-62.3411,326.6,1.4,1.2,2000-11-02,0318,Terra,MODIS,100,6.2,289.1,37.1,N,0
-17.2184,-62.317,331.1,1.4,1.2,2000-11-02,0318,Terra,MODIS,100,6.2,287.5,46.6,N,0
-17.2205,-62.33,315,1.4,1.2,2000-11-02,0318,Terra,MODIS,90,6.2,287.5,18.1,N,0
-17.2079,-62.3189,333.1,1.4,1.2,2000-11-02,0318,Terra,MODIS,100,6.2,287,50.9,N,0
-17.21,-62.3319,331.2,1.4,1.2,2000-11-02,0318,Terra,MODIS,100,6.2,287.8,45.9,N,0
-16.9964,-63.4916,302.9,1.2,1.1,2000-11-02,0318,Terra,MODIS,50,6.2,287.6,5.3,N,0
-16.4681,-63.5848,306.4,1.2,1.1,2000-11-02,0318,Terra,MODIS,68,6.2,291,7.6,N,0
-16.003,-64.1472,303.6,1.1,1.1,2000-11-02,0318,Terra,MODIS,56,6.2,290.5,4.5,N,0
-16.0046,-64.1578,316.7,1.1,1.1,2000-11-02,0318,Terra,MODIS,94,6.2,291.5,16,N,0
-15.927,-64.1875,313.5,1.1,1.1,2000-11-02,0318,Terra,MODIS,87,6.2,293.3,12.1,N,0
-15.7596,-65.1421,307.5,1.1,1,2000-11-02,0318,Terra,MODIS,72,6.2,293.7,6.1,N,0
-15.7087,-64.9897,309,1.1,1,2000-11-02,0318,Terra,MODIS,62,6.2,293.8,7.1,N,0
-15.6995,-64.9912,319.5,1.1,1,2000-11-02,0318,Terra,MODIS,87,6.2,294.4,15.6,N,0
-15.6888,-64.9828,335.5,1.1,1,2000-11-02,0318,Terra,MODIS,100,6.2,296.7,36.3,N,0
-15.6903,-64.9927,323.6,1.1,1,2000-11-02,0318,Terra,MODIS,95,6.2,294.4,19.7,N,0
-15.6766,-64.9646,311.3,1.1,1,2000-11-02,0318,Terra,MODIS,20,6.2,293.6,8,N,0
-15.6796,-64.9843,323.5,1.1,1,2000-11-02,0318,Terra,MODIS,100,6.2,294.7,20.2,N,0
-15.681,-64.9942,311.1,1.1,1,2000-11-02,0318,Terra,MODIS,45,6.2,293.1,8.1,N,0
-14.9837,-65.7542,305.4,1,1,2000-11-02,0318,Terra,MODIS,64,6.2,293.1,4.7,N,0
-14.7262,-65.8806,311.6,1,1,2000-11-02,0318,Terra,MODIS,83,6.2,292.7,9.1,N,0
-14.7171,-65.882,307.4,1,1,2000-11-02,0318,Terra,MODIS,71,6.2,292.8,6.4,N,0
-14.1381,-65.9521,321.7,1,1,2000-11-02,0319,Terra,MODIS,100,6.2,276.6,21.3,N,0
-14.1395,-65.9616,322.6,1,1,2000-11-02,0319,Terra,MODIS,100,6.2,273.6,22.7,N,0
-14.1293,-65.9502,324.4,1,1,2000-11-02,0319,Terra,MODIS,100,6.2,278.8,24.6,N,0
-14.1306,-65.9596,343.6,1,1,2000-11-02,0319,Terra,MODIS,100,6.2,280.2,52.5,N,0
-14.132,-65.969,311.5,1,1,2000-11-02,0319,Terra,MODIS,64,6.2,273.2,12.3,N,0
-14.1202,-65.9516,321,1,1,2000-11-02,0319,Terra,MODIS,96,6.2,281.2,20.5,N,0
-14.1216,-65.9611,343,1,1,2000-11-02,0319,Terra,MODIS,100,6.2,282.4,50.8,N,0
-14.1229,-65.9705,328.6,1,1,2000-11-02,0319,Terra,MODIS,100,6.2,279.4,28.6,N,0
-14.1125,-65.9625,313.7,1,1,2000-11-02,0319,Terra,MODIS,71,6.2,279.2,12.8,N,0
-14.1139,-65.9719,334.6,1,1,2000-11-02,0319,Terra,MODIS,100,6.2,280.4,36.4,N,0
-14.1048,-65.9733,301.3,1,1,2000-11-02,0319,Terra,MODIS,23,6.2,278,4.8,N,0
-14.3601,-65.6811,305.3,1.1,1,2000-11-04,0306,Terra,MODIS,64,6.2,286.3,7.9,N,0
-14.1397,-65.9489,326.7,1.1,1.1,2000-11-04,0306,Terra,MODIS,100,6.2,291.8,28.4,N,0
-14.1411,-65.9592,313.6,1.1,1.1,2000-11-04,0306,Terra,MODIS,68,6.2,289.2,13.7,N,0
-14.1303,-65.9502,312.4,1.1,1.1,2000-11-04,0306,Terra,MODIS,64,6.2,289.7,12.4,N,0
-14.1317,-65.9605,306.9,1.1,1.1,2000-11-04,0306,Terra,MODIS,24,6.2,287.9,8.1,N,0
-14.1222,-65.9619,305.1,1.1,1.1,2000-11-04,0306,Terra,MODIS,28,6.2,287.5,7,N,0
-21.098,-63.7408,315.1,4.7,2,2000-11-04,1359,Terra,MODIS,64,6.2,290.2,58.7,D,2
-21.0954,-63.7472,316.3,4.7,2,2000-11-04,1359,Terra,MODIS,67,6.2,291.1,70.1,D,2
-14.7345,-66.2533,306.9,3.5,1.8,2000-11-04,1536,Terra,MODIS,34,6.2,275.6,28.9,D,0
-13.5026,-62.9226,333.4,1.1,1,2000-11-05,1440,Terra,MODIS,84,6.2,305,22.6,D,0
-14.3354,-63.7784,324.1,1.1,1.1,2000-11-05,1440,Terra,MODIS,46,6.2,299.8,14.4,D,0
-14.4669,-63.903,322.4,1.2,1.1,2000-11-05,1440,Terra,MODIS,28,6.2,298.4,14.2,D,0
-14.2829,-66.0029,324.1,1.6,1.2,2000-11-05,1440,Terra,MODIS,55,6.2,299,22.9,D,0
-14.802,-65.8518,322.2,1.5,1.2,2000-11-05,1441,Terra,MODIS,43,6.2,299.8,19.6,D,0
-14.8598,-65.6603,326.9,1.4,1.2,2000-11-05,1441,Terra,MODIS,79,6.2,299,26.3,D,0
-14.9172,-65.643,320.4,1.4,1.2,2000-11-05,1441,Terra,MODIS,40,6.2,298.6,12.3,D,0
-14.9042,-66.2145,320.8,1.6,1.2,2000-11-05,1441,Terra,MODIS,46,6.2,297.9,20.1,D,0
-15.8957,-64.195,326.2,1.1,1.1,2000-11-05,1441,Terra,MODIS,37,6.2,304.2,16.5,D,0
-15.9498,-64.5159,319.5,1.2,1.1,2000-11-05,1441,Terra,MODIS,24,6.2,299.6,12.2,D,0
-16.0923,-64.5126,320.1,1.2,1.1,2000-11-05,1441,Terra,MODIS,23,6.2,300.6,10.6,D,0
-17.6768,-62.6051,326,1,1,2000-11-05,1441,Terra,MODIS,73,6.2,298.4,14,D,0
-17.8822,-62.0866,321.1,1,1,2000-11-05,1441,Terra,MODIS,29,6.2,300.7,6.7,D,0
-18.2321,-62.0217,323.5,1,1,2000-11-05,1441,Terra,MODIS,59,6.2,305.9,11.2,D,0
-18.3634,-63.961,331,1.1,1,2000-11-05,1441,Terra,MODIS,62,6.2,307,18,D,0
-18.7245,-63.2919,322.3,1,1,2000-11-05,1441,Terra,MODIS,64,6.2,303.4,8.2,D,0
-18.7259,-63.2823,324.1,1,1,2000-11-05,1441,Terra,MODIS,69,6.2,304.2,10.4,D,0
-18.7683,-63.3089,326.5,1,1,2000-11-05,1441,Terra,MODIS,51,6.2,307.6,9.3,D,0
-18.7697,-63.2993,327.3,1,1,2000-11-05,1441,Terra,MODIS,60,6.2,306.1,10.4,D,0
-19.2533,-63.1455,327.6,1,1,2000-11-05,1442,Terra,MODIS,77,6.2,303.3,14.9,D,0
-19.2802,-64.5786,338.7,1.1,1,2000-11-05,1442,Terra,MODIS,86,6.2,303,33.1,D,0
-19.7801,-63.1322,327.9,1,1,2000-11-05,1442,Terra,MODIS,67,6.2,301.8,15.2,D,0
-20.49,-64.3432,322.3,1.1,1,2000-11-05,1442,Terra,MODIS,52,6.2,301.9,11.3,D,0
-21.0948,-63.7592,312.1,1,1,2000-11-05,1442,Terra,MODIS,55,6.2,278.9,8,D,2
-21.0962,-63.7497,321,1,1,2000-11-05,1442,Terra,MODIS,74,6.2,281.4,15.8,D,2
-17.69,-62.9057,301.5,1.2,1.1,2000-11-06,0253,Terra,MODIS,17,6.2,283.9,6.3,N,0
-17.3054,-62.4551,310.2,1.1,1.1,2000-11-06,0253,Terra,MODIS,79,6.2,291.9,10.9,N,0
-17.3068,-62.4658,304.6,1.1,1.1,2000-11-06,0253,Terra,MODIS,61,6.2,291.6,6.6,N,0
-17.2281,-62.3418,308.7,1.1,1.1,2000-11-06,0253,Terra,MODIS,75,6.2,293.5,8.6,N,0
-16.7323,-60.2705,302.7,1,1,2000-11-06,0253,Terra,MODIS,51,6.2,288.8,4.9,N,0
-16.7234,-60.2719,313.2,1,1,2000-11-06,0253,Terra,MODIS,87,6.2,289.2,11.6,N,0
-16.7247,-60.2812,321.8,1,1,2000-11-06,0253,Terra,MODIS,100,6.2,290.3,19.1,N,0
-15.0147,-66.273,300.5,1.9,1.3,2000-11-06,0254,Terra,MODIS,15,6.2,284.6,17.1,N,0
-14.1438,-65.9475,334.2,1.7,1.3,2000-11-06,0254,Terra,MODIS,100,6.2,295,73.2,N,0
-14.1457,-65.9635,314.8,1.7,1.3,2000-11-06,0254,Terra,MODIS,90,6.2,290.4,25.6,N,0
-14.134,-65.939,308.9,1.7,1.3,2000-11-06,0254,Terra,MODIS,45,6.2,291.3,15.7,N,0
-14.136,-65.9549,304.5,1.7,1.3,2000-11-06,0254,Terra,MODIS,10,6.2,288.6,9.9,N,0
-13.3835,-63.8515,313.6,3,1.6,2000-11-06,1523,Terra,MODIS,51,6.2,291.4,21.6,D,0
-13.3865,-63.8295,315.2,3,1.6,2000-11-06,1523,Terra,MODIS,23,6.2,291.8,27.9,D,0
-14.057,-66.0427,335.1,2.1,1.4,2000-11-06,1523,Terra,MODIS,57,6.2,281.4,71.9,D,0
-15.9849,-63.6614,317.4,3.4,1.7,2000-11-06,1524,Terra,MODIS,50,6.2,290.9,60.7,D,0
-15.9884,-63.6301,315.8,3.4,1.7,2000-11-06,1524,Terra,MODIS,36,6.2,290.8,49.3,D,0
-15.9956,-63.6682,318.4,3.4,1.7,2000-11-06,1524,Terra,MODIS,69,6.2,290.7,69.8,D,0
-15.9989,-63.6368,328.3,3.4,1.7,2000-11-06,1524,Terra,MODIS,81,6.2,290.9,131.1,D,0
-19.7835,-62.9464,314.5,2.4,1.5,2000-11-07,0335,Terra,MODIS,89,6.2,286.1,57.5,N,0
-14.0509,-66.0533,326.4,2.7,1.6,2000-11-07,1428,Terra,MODIS,56,6.2,292.9,54.5,D,0
-14.0649,-66.0559,323.7,2.7,1.6,2000-11-07,1428,Terra,MODIS,40,6.2,291.9,43.9,D,0
-14.0693,-66.0314,325,2.7,1.6,2000-11-07,1428,Terra,MODIS,43,6.2,290.6,51,D,0
-14.079,-66.0585,327.6,2.7,1.6,2000-11-07,1428,Terra,MODIS,52,6.2,291,64.8,D,0
-15.6419,-63.9548,325.3,1.7,1.3,2000-11-07,1428,Terra,MODIS,79,6.2,298.7,29.6,D,0
-15.6827,-64.951,315.2,2.1,1.4,2000-11-07,1428,Terra,MODIS,60,6.2,292,17,D,0
-17.805,-61.5749,324.7,1.1,1.1,2000-11-07,1429,Terra,MODIS,72,6.2,300.2,13.2,D,0
-17.7256,-62.2672,331.7,1.2,1.1,2000-11-07,1429,Terra,MODIS,51,6.2,308.1,20.3,D,0
-17.7275,-62.2556,331.2,1.2,1.1,2000-11-07,1429,Terra,MODIS,68,6.2,308,18.6,D,0
-17.924,-62.4965,324.9,1.3,1.1,2000-11-07,1429,Terra,MODIS,53,6.2,301.9,12.5,D,0
-18.3186,-63.3956,324.4,1.4,1.2,2000-11-07,1429,Terra,MODIS,72,6.2,304.2,17.8,D,0
-21.0976,-63.7582,333,1.4,1.2,2000-11-07,1430,Terra,MODIS,82,6.2,300.4,31.9,D,2
-21.0997,-63.7458,328.4,1.4,1.2,2000-11-07,1430,Terra,MODIS,77,6.2,301.5,22.8,D,2
-21.5688,-64.4337,322.8,1.5,1.2,2000-11-07,1430,Terra,MODIS,62,6.2,302.6,19.8,D,0
-21.7952,-63.3322,323.4,1.3,1.1,2000-11-07,1430,Terra,MODIS,44,6.2,300.5,14.5,D,0
-21.7972,-63.3202,359.4,1.2,1.1,2000-11-07,1430,Terra,MODIS,99,6.2,299.4,101.9,D,0
-18.5569,-63.2819,303.4,2.2,1.4,2000-11-08,0241,Terra,MODIS,55,6.2,292.7,11.7,N,0
-18.5556,-63.2682,305.4,2.1,1.4,2000-11-08,0241,Terra,MODIS,64,6.2,292.9,16.6,N,0
-17.7864,-61.5559,310.1,1.6,1.2,2000-11-08,0241,Terra,MODIS,79,6.2,294.2,13.9,N,0
-17.7882,-61.5706,304.6,1.6,1.2,2000-11-08,0241,Terra,MODIS,56,6.2,293.8,6.8,N,0
-17.7753,-61.5573,314.4,1.6,1.2,2000-11-08,0241,Terra,MODIS,89,6.2,293.8,20.6,N,0
-17.7771,-61.5721,305,1.6,1.2,2000-11-08,0241,Terra,MODIS,62,6.2,293.6,7.7,N,0
-17.3459,-61.6885,304.6,1.6,1.2,2000-11-08,0241,Terra,MODIS,61,6.2,293.1,7.8,N,0
-17.2919,-61.7106,304.9,1.6,1.2,2000-11-08,0241,Terra,MODIS,45,6.2,293,8.1,N,0
-17.2902,-61.7022,307.2,1.6,1.2,2000-11-08,0241,Terra,MODIS,71,6.2,293,10.8,N,0
-16.7329,-60.2693,314.9,1.3,1.1,2000-11-08,0241,Terra,MODIS,90,6.2,292.9,16.6,N,0
-16.7229,-60.2705,331.8,1.3,1.1,2000-11-08,0241,Terra,MODIS,100,6.2,293.2,41.8,N,0
-16.7244,-60.2822,329.7,1.3,1.1,2000-11-08,0241,Terra,MODIS,100,6.2,293.2,37.9,N,0
-16.7234,-60.9109,320.7,1.4,1.2,2000-11-08,0241,Terra,MODIS,100,6.2,292.8,27.4,N,0
-16.7346,-62.6863,302.6,1.8,1.3,2000-11-08,0241,Terra,MODIS,50,6.2,292,8.3,N,0
-16.3432,-63.2346,308.9,2,1.4,2000-11-08,0241,Terra,MODIS,76,6.2,291.7,19.1,N,0
-16.3308,-63.2362,323,2,1.4,2000-11-08,0241,Terra,MODIS,100,6.2,291.6,51.7,N,0
-16.3329,-63.2547,304.4,2,1.4,2000-11-08,0241,Terra,MODIS,51,6.2,291.2,10.9,N,0
-16.732,-60.2578,303,3.6,1.8,2000-11-08,1511,Terra,MODIS,38,6.2,278,18.5,D,0
-18.8582,-63.7853,317,2.1,1.4,2000-11-08,1512,Terra,MODIS,66,6.2,294.2,28.2,D,0
-18.8583,-63.7913,316.6,2.1,1.4,2000-11-08,1512,Terra,MODIS,63,6.2,293.7,25.8,D,0
-21.092,-63.7557,318.9,2.3,1.5,2000-11-08,1513,Terra,MODIS,64,6.2,294.6,25.9,D,2
-21.7794,-63.3665,325.6,2.5,1.5,2000-11-08,1513,Terra,MODIS,77,6.2,294.5,56,D,0
-21.7818,-63.3422,314.9,2.5,1.5,2000-11-08,1513,Terra,MODIS,33,6.2,292.8,17.1,D,0
-18.4631,-63.3989,313.9,1.4,1.2,2000-11-09,0324,Terra,MODIS,88,6.2,290.7,21.1,N,0
-17.7987,-61.8696,302.5,1.9,1.3,2000-11-09,0324,Terra,MODIS,49,6.2,291.8,9,N,0
-17.5423,-61.5363,304.1,2,1.4,2000-11-09,0324,Terra,MODIS,58,6.2,291.3,12,N,0
-17.5408,-61.5431,303.1,2,1.4,2000-11-09,0324,Terra,MODIS,53,6.2,291,10.2,N,0
-17.5472,-61.5807,303.1,2,1.4,2000-11-09,0324,Terra,MODIS,53,6.2,291.6,10.6,N,0
-13.13,-66.3236,303.2,1.2,1.1,2000-11-09,0325,Terra,MODIS,54,6.2,292.3,5,N,0
-13.1204,-66.3251,314.5,1.2,1.1,2000-11-09,0325,Terra,MODIS,89,6.2,292.2,14.4,N,0
-16.3007,-58.4067,330.1,1.2,1.1,2000-11-09,1416,Terra,MODIS,71,6.2,293.7,23.4,D,0
-17.5315,-61.3047,314.5,1.7,1.3,2000-11-09,1417,Terra,MODIS,41,6.2,283.7,15.6,D,0
-17.7329,-62.2626,314,2,1.4,2000-11-09,1417,Terra,MODIS,33,6.2,287.7,10.8,D,0
-12.16,-66.2769,307.5,1,1,2000-11-10,1458,Terra,MODIS,44,6.2,278.2,5.7,D,0
-21.0963,-63.7604,319.9,1.4,1.2,2000-11-10,1500,Terra,MODIS,73,6.2,291.5,19,D,2
-18.7234,-63.2845,328.6,1,1,2000-11-11,0311,Terra,MODIS,100,6.2,287.5,28.1,N,0
-18.7248,-63.2942,302.4,1,1,2000-11-11,0311,Terra,MODIS,29,6.2,288.3,4.5,N,0
-18.7164,-63.2915,303.5,1,1,2000-11-11,0311,Terra,MODIS,55,6.2,289.3,5.5,N,0
-18.2312,-62.5692,303.7,1.1,1,2000-11-11,0311,Terra,MODIS,56,6.2,287.6,5.7,N,0
