latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-21.8465,-63.3734,313.4,1.1,1,2012-01-04,0303,Terra,MODIS,87,6.2,293.5,13.2,N,0
-17.5653,-61.8473,348.8,1.5,1.2,2012-01-04,0304,Terra,MODIS,100,6.2,295,104.8,N,0
-17.5761,-61.8454,311.3,1.5,1.2,2012-01-04,0304,Terra,MODIS,82,6.2,293.8,16.8,N,0
-16.951,-60.6037,304,1.9,1.3,2012-01-04,0304,Terra,MODIS,27,6.2,289.7,18.7,N,0
-17.5676,-61.8612,315.5,1.5,1.2,2012-01-04,0304,Terra,MODIS,91,6.2,292.4,22.5,N,0
-18.2239,-63.3692,306.2,1.2,1.1,2012-01-04,0304,Terra,MODIS,67,6.2,290.7,9.2,N,0
-17.5629,-61.8334,313.4,1.5,1.2,2012-01-04,0304,Terra,MODIS,87,6.2,294.2,19,N,0
-17.5522,-61.8354,335.9,1.5,1.2,2012-01-04,0304,Terra,MODIS,100,6.2,293.7,63,N,0
-17.5545,-61.8493,349.7,1.5,1.2,2012-01-04,0304,Terra,MODIS,100,6.2,293.5,107.3,N,0
-17.5608,-61.8403,332.7,1.5,1.2,2012-01-04,0304,Terra,MODIS,100,6.2,294.7,54.8,N,0
-18.2742,-62.225,303.6,1.4,1.2,2012-01-04,0304,Terra,MODIS,56,6.2,293.3,7.6,N,0
-17.5631,-61.8542,328.9,1.5,1.2,2012-01-04,0304,Terra,MODIS,100,6.2,293.1,45.9,N,0
-17.55,-61.8423,352,1.5,1.2,2012-01-04,0304,Terra,MODIS,100,6.2,293.7,117.3,N,0
-17.5523,-61.8562,323.7,1.5,1.2,2012-01-04,0304,Terra,MODIS,100,6.2,291.1,36,N,0
-17.5392,-61.8443,309.8,1.5,1.2,2012-01-04,0304,Terra,MODIS,78,6.2,290.4,15.6,N,0
-17.5477,-61.8345,320,3.7,1.8,2012-01-04,0610,Aqua,MODIS,99,6.2,292,121.1,N,0
-17.6513,-61.0916,300.2,4.2,1.9,2012-01-04,0610,Aqua,MODIS,16,6.2,286.7,39.6,N,0
-17.5576,-61.8279,317.8,3.7,1.8,2012-01-04,0610,Aqua,MODIS,96,6.2,292.4,104.1,N,0
-17.564,-61.8361,312.5,3.7,1.8,2012-01-04,0610,Aqua,MODIS,85,6.2,291.8,78.2,N,0
-17.5413,-61.8263,307.2,3.7,1.8,2012-01-04,0610,Aqua,MODIS,71,6.2,291.8,51.2,N,0
-21.8359,-63.3622,301.1,3.2,1.7,2012-01-04,0611,Aqua,MODIS,7,6.2,285,28,N,0
-21.7432,-63.3189,323.3,1.6,1.2,2012-01-04,1821,Aqua,MODIS,35,6.2,301,18.7,D,0
-13.46,-65.5981,324.9,1.6,1.2,2012-01-04,1823,Aqua,MODIS,76,6.2,296.6,27.4,D,0
-13.4594,-65.5925,319.5,1.6,1.2,2012-01-04,1823,Aqua,MODIS,66,6.2,295.6,17.8,D,0
-12.2056,-64.8085,318,1.9,1.3,2012-01-04,1823,Aqua,MODIS,69,6.2,296.8,24.8,D,0
-12.2028,-64.7912,322.3,1.9,1.3,2012-01-04,1823,Aqua,MODIS,76,6.2,294.9,35.2,D,0
-13.6184,-66.7436,323.9,1.3,1.1,2012-01-04,1823,Aqua,MODIS,73,6.2,297.4,20.6,D,0
-13.6165,-66.7315,319.9,1.3,1.1,2012-01-04,1823,Aqua,MODIS,48,6.2,296.1,14.6,D,0
-17.6459,-61.0875,308.8,1.3,1.1,2012-01-05,0515,Aqua,MODIS,76,6.2,293.4,10.7,N,0
-17.6439,-61.0997,331.4,1.3,1.1,2012-01-05,0515,Aqua,MODIS,100,6.2,294,43.6,N,0
-17.6541,-61.1015,306.4,1.3,1.1,2012-01-05,0515,Aqua,MODIS,68,6.2,293.6,8.4,N,0
-11.7284,-65.6838,350.8,1.1,1,2012-01-05,1438,Terra,MODIS,96,6.2,298.7,62.9,D,0
-11.7299,-65.6741,328.6,1.1,1,2012-01-05,1438,Terra,MODIS,82,6.2,297,21.5,D,0
-12.5925,-66.5814,322.7,1.1,1.1,2012-01-05,1439,Terra,MODIS,74,6.2,299.6,14.5,D,0
-12.9537,-66.2273,319.2,1.1,1,2012-01-05,1439,Terra,MODIS,68,6.2,299.1,10.5,D,0
-12.9228,-67.2035,318.5,1.2,1.1,2012-01-05,1439,Terra,MODIS,67,6.2,298.9,12,D,0
-12.9245,-67.1923,318.6,1.2,1.1,2012-01-05,1439,Terra,MODIS,67,6.2,298.3,11.8,D,0
-18.8193,-58.7415,319.3,2.3,1.5,2012-01-05,1440,Terra,MODIS,68,6.2,300.2,30.1,D,0
-17.6513,-61.5802,335.1,1.4,1.2,2012-01-05,1440,Terra,MODIS,72,6.2,303.7,35.5,D,0
-17.66,-61.5944,393.6,1.4,1.2,2012-01-05,1440,Terra,MODIS,100,6.2,303,316.9,D,0
-16.6596,-59.7003,321.8,1.8,1.3,2012-01-05,1440,Terra,MODIS,73,6.2,297.3,28.5,D,0
-17.7298,-61.7644,324.5,1.3,1.1,2012-01-05,1440,Terra,MODIS,62,6.2,301.2,17.6,D,0
-16.0074,-64.1662,319,1,1,2012-01-05,1440,Terra,MODIS,39,6.2,301.6,7.8,D,0
-17.653,-61.101,335.8,1.5,1.2,2012-01-05,1440,Terra,MODIS,73,6.2,309.2,40.3,D,0
-17.3207,-60.658,320.5,1.6,1.2,2012-01-05,1440,Terra,MODIS,48,6.2,305.7,18.7,D,0
-15.9762,-64.9499,322.8,1,1,2012-01-05,1440,Terra,MODIS,67,6.2,306.8,10.7,D,0
-15.9672,-64.9485,326.1,1,1,2012-01-05,1440,Terra,MODIS,76,6.2,308.8,14,D,0
-15.9591,-64.4372,318.5,1,1,2012-01-05,1440,Terra,MODIS,20,6.2,304,8.3,D,0
-18.1455,-62.4766,323.8,1.2,1.1,2012-01-05,1440,Terra,MODIS,43,6.2,310.1,14.1,D,0
-17.7021,-61.348,322.9,1.4,1.2,2012-01-05,1440,Terra,MODIS,71,6.2,303.8,18.6,D,0
-17.6496,-61.593,342.5,1.4,1.2,2012-01-05,1440,Terra,MODIS,90,6.2,306.7,52.9,D,0
-16.6576,-59.7168,344.3,1.8,1.3,2012-01-05,1440,Terra,MODIS,92,6.2,300.9,101.8,D,0
-18.3403,-62.7772,325.6,1.2,1.1,2012-01-05,1440,Terra,MODIS,53,6.2,312.5,16.1,D,0
-16.9976,-65.2631,315.2,1,1,2012-01-05,1440,Terra,MODIS,51,6.2,302.2,5.5,D,0
-17.3204,-60.5685,317.3,1.6,1.2,2012-01-05,1440,Terra,MODIS,40,6.2,303.2,14.9,D,0
-16.6509,-59.7103,337.2,1.8,1.3,2012-01-05,1440,Terra,MODIS,88,6.2,298.9,72.4,D,0
-17.623,-60.8978,324.1,1.5,1.2,2012-01-05,1440,Terra,MODIS,67,6.2,309.3,23.6,D,0
-16.6627,-59.7119,334.5,1.8,1.3,2012-01-05,1440,Terra,MODIS,86,6.2,298.5,64,D,0
-18.4245,-59.5002,319.6,1.5,1.2,2012-01-05,1726,Aqua,MODIS,42,6.2,302.6,15.3,D,0
-18.8305,-58.7403,332.5,1.3,1.1,2012-01-05,1726,Aqua,MODIS,83,6.2,303.7,30.8,D,0
-18.8201,-58.7418,342.6,1.3,1.1,2012-01-05,1726,Aqua,MODIS,90,6.2,304.1,55.1,D,0
-17.6557,-61.5948,379.2,2,1.4,2012-01-05,1727,Aqua,MODIS,100,6.2,304.8,389.3,D,0
-16.6554,-59.7064,319.2,1.4,1.2,2012-01-05,1727,Aqua,MODIS,49,6.2,300.3,14.5,D,0
-17.6579,-61.614,340.8,2,1.4,2012-01-05,1727,Aqua,MODIS,89,6.2,300.1,90.3,D,0
-16.051,-64.7704,314.3,3.4,1.7,2012-01-05,1727,Aqua,MODIS,56,6.2,295.3,35,D,0
-17.6683,-61.5933,332,2,1.4,2012-01-05,1727,Aqua,MODIS,76,6.2,295.8,49.8,D,0
-15.9315,-64.3613,319.8,3.1,1.7,2012-01-05,1727,Aqua,MODIS,44,6.2,299.8,56.8,D,0
-17.2579,-62.9329,338,2.5,1.5,2012-01-05,1727,Aqua,MODIS,88,6.2,307.5,92.7,D,0
-16.6678,-59.7184,318.8,1.4,1.2,2012-01-05,1727,Aqua,MODIS,30,6.2,301.5,14,D,0
-17.2604,-62.9568,328.6,2.5,1.5,2012-01-05,1727,Aqua,MODIS,68,6.2,303,45.7,D,0
-16.6571,-59.72,341.9,1.4,1.2,2012-01-05,1727,Aqua,MODIS,91,6.2,304.3,65.9,D,0
-18.0565,-59.66,332.5,1.5,1.2,2012-01-05,1727,Aqua,MODIS,66,6.2,302.1,42.4,D,0
-16.0453,-64.7666,316.5,3.4,1.7,2012-01-05,1727,Aqua,MODIS,61,6.2,296.2,42.6,D,0
-16.2813,-59.9891,323.5,1.5,1.2,2012-01-05,1727,Aqua,MODIS,76,6.2,302.3,21.3,D,0
-13.4912,-65.8325,313.7,3.8,1.8,2012-01-05,1728,Aqua,MODIS,64,6.2,294.8,37.6,D,0
-21.9171,-63.3856,383.9,1,1,2012-01-06,0251,Terra,MODIS,100,6.2,298.2,175.6,N,0
-21.9185,-63.3957,328.5,1,1,2012-01-06,0251,Terra,MODIS,98,6.2,290.9,25.2,N,0
-21.9093,-63.3971,309.5,1,1,2012-01-06,0251,Terra,MODIS,29,6.2,287.6,7,N,0
-21.908,-63.3871,323.7,1,1,2012-01-06,0251,Terra,MODIS,100,6.2,287.8,19.2,N,0
-21.98,-63.3797,317.1,1,1,2012-01-06,0251,Terra,MODIS,95,6.2,293.6,15,N,0
-21.9814,-63.3898,311.2,1,1,2012-01-06,0251,Terra,MODIS,82,6.2,293.1,10,N,0
-21.9158,-63.3756,352.6,1,1,2012-01-06,0251,Terra,MODIS,100,6.2,292.1,68.1,N,0
-21.925,-63.3742,314.5,1,1,2012-01-06,0251,Terra,MODIS,43,6.2,288.4,10.5,N,0
-18.1362,-62.9464,315.8,1,1,2012-01-06,0252,Terra,MODIS,79,6.2,295,12.9,N,0
-17.6535,-61.1109,334.2,1.1,1,2012-01-06,0252,Terra,MODIS,100,6.2,295.1,36.5,N,0
-17.6644,-61.1196,306,1.1,1,2012-01-06,0252,Terra,MODIS,67,6.2,294.2,5,N,0
-17.6629,-61.1093,305.3,1.1,1,2012-01-06,0252,Terra,MODIS,64,6.2,294.7,4.4,N,0
-17.347,-61.5816,301.9,1.1,1,2012-01-06,0252,Terra,MODIS,43,6.2,276.4,6.3,N,0
-18.4842,-63.0012,311.3,1,1,2012-01-06,0252,Terra,MODIS,82,6.2,293.8,8.4,N,0
-18.6681,-58.0937,306.4,1.6,1.2,2012-01-06,0252,Terra,MODIS,68,6.2,294.1,10.6,N,0
-16.657,-59.7196,316.9,1.3,1.1,2012-01-06,0252,Terra,MODIS,94,6.2,294.4,20.9,N,0
-16.655,-59.7072,303.8,1.3,1.1,2012-01-06,0252,Terra,MODIS,57,6.2,293.7,6.4,N,0
-17.6551,-61.1212,316.3,1.1,1,2012-01-06,0252,Terra,MODIS,93,6.2,293.9,13.2,N,0
-15.6748,-65.053,314.1,1.1,1,2012-01-06,0253,Terra,MODIS,89,6.2,293.6,12.6,N,0
-15.6821,-65.056,307.7,1.1,1,2012-01-06,0253,Terra,MODIS,62,6.2,293.8,7,N,0
-15.6734,-65.0432,308.3,1.1,1,2012-01-06,0253,Terra,MODIS,74,6.2,293.5,7.8,N,0
-15.7774,-64.8655,300,1.3,1.1,2012-01-06,0557,Aqua,MODIS,8,6.2,281.5,5.9,N,0
-18.1331,-62.9374,301.2,1.8,1.3,2012-01-06,0558,Aqua,MODIS,22,6.2,289.6,11.2,N,0
-18.9377,-57.8429,324.7,2,1.4,2012-01-06,1345,Terra,MODIS,31,6.2,302.6,28.7,D,0
-11.7148,-67.0436,309.7,2.8,1.6,2012-01-06,1521,Terra,MODIS,64,6.2,286.5,30,D,0
-12.2617,-66.5098,308.8,3.1,1.7,2012-01-06,1522,Terra,MODIS,62,6.2,276.5,36.2,D,0
-12.2598,-66.5162,311,3.1,1.7,2012-01-06,1522,Terra,MODIS,67,6.2,276.7,42,D,0
-16.3611,-58.6851,332.4,2.7,1.6,2012-01-06,1810,Aqua,MODIS,78,6.2,295.3,88.9,D,0
-17.9425,-61.6717,364,1.5,1.2,2012-01-06,1810,Aqua,MODIS,100,6.2,303.1,157.1,D,0
-15.8417,-65.5546,325.1,1,1,2012-01-06,1810,Aqua,MODIS,76,6.2,305.4,13.7,D,0
-16.0344,-67.1466,316.4,1,1,2012-01-06,1810,Aqua,MODIS,57,6.2,300.1,7.9,D,0
-15.6657,-64.6851,320.6,1.1,1,2012-01-06,1810,Aqua,MODIS,22,6.2,296.3,9.8,D,0
-16.0366,-64.7649,320.2,1.1,1,2012-01-06,1810,Aqua,MODIS,33,6.2,299.2,9.5,D,0
-16.3519,-58.6795,323.1,2.7,1.6,2012-01-06,1810,Aqua,MODIS,46,6.2,296.3,44.6,D,0
-15.963,-64.9462,331.9,1.1,1,2012-01-06,1810,Aqua,MODIS,39,6.2,307.7,19.5,D,0
-17.9293,-61.6597,336.9,1.5,1.2,2012-01-06,1810,Aqua,MODIS,84,6.2,301.1,48.3,D,0
-15.846,-64.2428,323.7,1.1,1.1,2012-01-06,1810,Aqua,MODIS,51,6.2,303.7,12.7,D,0
-13.0054,-66.6735,334,1,1,2012-01-06,1811,Aqua,MODIS,85,6.2,300.1,24.8,D,0
-14.352,-67.2755,315.4,1,1,2012-01-06,1811,Aqua,MODIS,59,6.2,299.6,4.8,D,0
-13.0366,-68.8388,322.5,1.1,1,2012-01-06,1811,Aqua,MODIS,76,6.2,299.5,14.2,D,0
-11.7168,-67.0504,318.5,1,1,2012-01-06,1811,Aqua,MODIS,70,6.2,299,10,D,0
-13.0101,-66.3244,315.7,1,1,2012-01-06,1811,Aqua,MODIS,43,6.2,295.5,4.7,D,0
-13.353,-66.4058,319.5,1,1,2012-01-06,1811,Aqua,MODIS,51,6.2,293.8,9.4,D,0
-12.9757,-66.6592,320.2,1,1,2012-01-06,1811,Aqua,MODIS,69,6.2,298.9,8.6,D,0
-13.0067,-66.6827,319.7,1,1,2012-01-06,1811,Aqua,MODIS,42,6.2,300.2,8.5,D,0
-14.3533,-67.2848,323.4,1,1,2012-01-06,1811,Aqua,MODIS,75,6.2,300.4,12.6,D,0
-13.0144,-66.6721,336.4,1,1,2012-01-06,1811,Aqua,MODIS,87,6.2,300.2,28.4,D,0
-11.4883,-66.8025,326.3,1,1,2012-01-06,1811,Aqua,MODIS,79,6.2,297.1,17.7,D,0
-12.9947,-66.5996,325.3,1,1,2012-01-06,1811,Aqua,MODIS,62,6.2,296.8,15.1,D,0
-11.7154,-67.0413,322.6,1,1,2012-01-06,1811,Aqua,MODIS,75,6.2,297.7,13.9,D,0
-11.7266,-65.6834,314.1,1.1,1,2012-01-06,1811,Aqua,MODIS,33,6.2,293.2,6,D,0
-12.3765,-66.1488,317.2,1,1,2012-01-06,1811,Aqua,MODIS,46,6.2,298,7.4,D,0
-11.4869,-66.7933,332.3,1,1,2012-01-06,1811,Aqua,MODIS,85,6.2,296.7,25.3,D,0
-17.8288,-57.7239,315.7,1.5,1.2,2012-01-07,1428,Terra,MODIS,54,6.2,296.3,15.1,D,0
-17.3498,-61.6035,301.1,1.1,1,2012-01-08,0240,Terra,MODIS,38,6.2,280.3,5.3,N,0
-17.8714,-61.9288,336.2,1.1,1,2012-01-08,0240,Terra,MODIS,100,6.2,292.5,41.4,N,0
-18.0085,-62.3442,322.4,1.1,1.1,2012-01-08,0240,Terra,MODIS,100,6.2,290.3,24.2,N,0
-17.8687,-61.9082,331.3,1.1,1,2012-01-08,0240,Terra,MODIS,100,6.2,292.3,33.4,N,0
-17.8701,-61.9185,335.7,1.1,1,2012-01-08,0240,Terra,MODIS,100,6.2,292.6,40.6,N,0
-17.8673,-61.8979,316.3,1.1,1,2012-01-08,0240,Terra,MODIS,93,6.2,291.8,15.2,N,0
-17.3484,-61.5936,305.8,1.1,1,2012-01-08,0240,Terra,MODIS,66,6.2,278,8.5,N,0
-17.8808,-61.9275,305.6,1.1,1,2012-01-08,0240,Terra,MODIS,65,6.2,291.8,6.5,N,0
-18.2692,-62.3099,312.2,1.2,1.1,2012-01-08,0240,Terra,MODIS,84,6.2,290.7,13,N,0
-18.2706,-62.3208,312.8,1.2,1.1,2012-01-08,0240,Terra,MODIS,86,6.2,290.9,13.5,N,0
-18.0071,-62.3334,313.9,1.1,1.1,2012-01-08,0240,Terra,MODIS,88,6.2,290.1,14.5,N,0
-18.0107,-62.3415,305.4,1.2,1.1,2012-01-08,0545,Aqua,MODIS,64,6.2,290.2,8.9,N,0
-17.8734,-61.9072,324.7,1.3,1.1,2012-01-08,0545,Aqua,MODIS,100,6.2,287.4,33.5,N,0
-17.8647,-61.8935,304.6,1.3,1.1,2012-01-08,0545,Aqua,MODIS,61,6.2,285.7,9.4,N,0
-17.8702,-61.9318,311.6,1.3,1.1,2012-01-08,0545,Aqua,MODIS,83,6.2,285.5,16.2,N,0
-18.0122,-62.3299,300.8,1.2,1.1,2012-01-08,0545,Aqua,MODIS,33,6.2,290.1,5.3,N,0
-17.8631,-61.9058,301.2,1.3,1.1,2012-01-08,0545,Aqua,MODIS,34,6.2,286.5,6.5,N,0
-17.8749,-61.8949,300.4,1.3,1.1,2012-01-08,0545,Aqua,MODIS,4,6.2,285.1,5.4,N,0
-17.8718,-61.9196,339.6,1.3,1.1,2012-01-08,0545,Aqua,MODIS,100,6.2,287.7,63.2,N,0
-18.2693,-62.3119,303.6,1.3,1.1,2012-01-08,0546,Aqua,MODIS,56,6.2,286.8,8.6,N,0
-17.1207,-61.8473,311.8,4.8,2,2012-01-08,1510,Terra,MODIS,18,6.2,289.7,44.1,D,0
-17.1228,-61.8402,312.4,4.8,2,2012-01-08,1510,Terra,MODIS,24,6.2,290,48.4,D,0
-18.4869,-62.6872,331.2,1,1,2012-01-08,1757,Aqua,MODIS,81,6.2,298.8,20.2,D,0
-17.6323,-60.8929,323.6,1.1,1.1,2012-01-08,1757,Aqua,MODIS,50,6.2,302.6,13.8,D,0
-18.2305,-62.4373,325.5,1,1,2012-01-08,1757,Aqua,MODIS,56,6.2,307.1,10.6,D,0
-18.2767,-62.3173,352.6,1,1,2012-01-08,1757,Aqua,MODIS,96,6.2,308.9,52.2,D,0
-15.7914,-63.1283,323.6,1,1,2012-01-08,1758,Aqua,MODIS,70,6.2,298.7,11.5,D,0
-17.407,-63.1025,340.3,1,1,2012-01-08,1758,Aqua,MODIS,87,6.2,305.1,27,D,0
-16.8332,-64.1873,319.9,1,1,2012-01-08,1758,Aqua,MODIS,44,6.2,301.8,11.2,D,0
-16.9256,-63.2765,324.6,1,1,2012-01-08,1758,Aqua,MODIS,49,6.2,304.4,7.7,D,0
-12.7808,-67.1145,316.1,1.2,1.1,2012-01-08,1759,Aqua,MODIS,69,6.2,296.1,9.6,D,0
-12.8143,-67.5235,321.7,1.3,1.1,2012-01-08,1759,Aqua,MODIS,73,6.2,292,20.5,D,0
-11.7314,-65.6873,309.9,1,1,2012-01-08,1759,Aqua,MODIS,38,6.2,285.8,6.7,D,0
-12.7823,-67.1258,323.2,1.2,1.1,2012-01-08,1759,Aqua,MODIS,78,6.2,296,19.7,D,0
-18.2237,-62.4734,304.6,2.8,1.6,2012-01-09,0322,Terra,MODIS,61,6.2,286.3,20.3,N,0
-18.2135,-62.4204,362,2.8,1.6,2012-01-09,0322,Terra,MODIS,100,6.2,287.5,413.2,N,0
-18.2186,-62.447,359.1,2.8,1.6,2012-01-09,0322,Terra,MODIS,100,6.2,287.5,375.5,N,0
-18.2266,-62.4241,322.2,2.8,1.6,2012-01-09,0322,Terra,MODIS,100,6.2,287.4,84.7,N,0
-18.271,-62.3188,302.5,2.9,1.6,2012-01-09,0322,Terra,MODIS,33,6.2,286.5,21.1,N,0
-18.2122,-62.4272,368.1,2.8,1.6,2012-01-09,0322,Terra,MODIS,100,6.2,287.8,496.9,N,0
-18.2172,-62.4538,339,2.8,1.6,2012-01-09,0322,Terra,MODIS,100,6.2,286.7,182.9,N,0
-18.2703,-62.3245,301,2.9,1.6,2012-01-09,0322,Terra,MODIS,25,6.2,286.6,17.1,N,0
-17.8733,-61.9302,303.7,3.1,1.7,2012-01-09,0322,Terra,MODIS,56,6.2,285.6,27.2,N,0
-17.8676,-61.9008,301.7,3.2,1.7,2012-01-09,0322,Terra,MODIS,44,6.2,285,21.3,N,0
-18.2021,-62.4544,303,4.4,1.9,2012-01-09,0451,Aqua,MODIS,53,6.2,284.6,40.3,N,0
-18.2127,-62.4187,332.2,4.4,1.9,2012-01-09,0451,Aqua,MODIS,100,6.2,285,269.9,N,0
-18.2104,-62.4132,330,4.4,1.9,2012-01-09,0451,Aqua,MODIS,100,6.2,284.8,243.4,N,0
-15.566,-63.4408,315.2,1.6,1.2,2012-01-09,1415,Terra,MODIS,55,6.2,293.3,13.6,D,0
-18.8215,-58.7402,324.4,1,1,2012-01-09,1416,Terra,MODIS,65,6.2,304.7,11.9,D,0
-18.6419,-58.1052,313.3,3.4,1.7,2012-01-09,1702,Aqua,MODIS,41,6.2,293.8,42.5,D,0
-21.6071,-63.5311,317.5,3.4,1.7,2012-01-09,1839,Aqua,MODIS,42,6.2,296.6,38.8,D,0
-11.9632,-66.533,314.7,3.2,1.7,2012-01-09,1842,Aqua,MODIS,67,6.2,289.6,42.3,D,0
-13.2923,-66.766,332.9,2.9,1.6,2012-01-09,1842,Aqua,MODIS,86,6.2,292.6,120.5,D,0
