latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-18.4721,-67.1034,340.1,1,1,2009-01-04,1820,Aqua,MODIS,87,6.2,305.7,31.4,D,0
-18.4707,-67.094,322.7,1,1,2009-01-04,1820,Aqua,MODIS,52,6.2,304.1,8.4,D,0
-16.3566,-58.5401,301.7,2.6,1.5,2009-01-05,0204,Terra,MODIS,43,6.2,285.7,22.9,N,0
-16.3565,-58.5336,301.8,1.2,1.1,2009-01-05,0512,Aqua,MODIS,44,6.2,290.1,6.8,N,0
-16.2281,-60.6678,321.7,1.2,1.1,2009-01-05,1434,Terra,MODIS,38,6.2,309,16,D,0
-16.354,-58.5507,315.7,1.7,1.3,2009-01-05,1434,Terra,MODIS,65,6.2,299.8,16.6,D,0
-16.3558,-58.5354,334.4,1.7,1.3,2009-01-05,1434,Terra,MODIS,86,6.2,300.7,61.1,D,0
-16.358,-58.5292,323.1,1.7,1.3,2009-01-05,1434,Terra,MODIS,77,6.2,299.7,31.4,D,0
-16.2549,-60.7804,317.5,1.2,1.1,2009-01-05,1434,Terra,MODIS,41,6.2,305.5,11.9,D,0
-16.356,-58.5446,335.4,1.7,1.3,2009-01-05,1434,Terra,MODIS,87,6.2,301.3,63.3,D,0
-21.6821,-63.3904,331.1,1,1,2009-01-05,1436,Terra,MODIS,61,6.2,311,19.9,D,0
-16.3604,-58.5443,335.2,1.5,1.2,2009-01-05,1725,Aqua,MODIS,86,6.2,305.1,51,D,0
-17.8065,-61.6921,327.7,2.7,1.6,2009-01-05,1725,Aqua,MODIS,81,6.2,302.4,79.4,D,0
-17.8035,-61.6976,329.5,2.7,1.6,2009-01-05,1725,Aqua,MODIS,83,6.2,301.9,90,D,0
-16.3618,-58.5388,336.7,1.5,1.2,2009-01-05,1725,Aqua,MODIS,87,6.2,304.4,55.6,D,0
-17.8091,-61.7176,316.8,2.7,1.6,2009-01-05,1725,Aqua,MODIS,66,6.2,300.3,32.1,D,0
-16.3635,-58.553,323.1,1.5,1.2,2009-01-05,1725,Aqua,MODIS,75,6.2,303.5,23.6,D,0
-17.8057,-61.6904,322.2,1,1,2009-01-06,0247,Terra,MODIS,100,6.2,294,20.2,N,0
-16.3637,-58.5522,303.3,1.3,1.1,2009-01-06,0247,Terra,MODIS,55,6.2,291.7,7.8,N,0
-16.3618,-58.5404,333.7,1.3,1.1,2009-01-06,0247,Terra,MODIS,100,6.2,294,49.1,N,0
-17.8044,-61.681,308,1,1,2009-01-06,0247,Terra,MODIS,73,6.2,292.3,7.9,N,0
-17.8071,-61.6998,309.5,1,1,2009-01-06,0247,Terra,MODIS,78,6.2,292.3,9.1,N,0
-15.8028,-60.5039,309.2,1.1,1,2009-01-06,0247,Terra,MODIS,77,6.2,292.5,9.6,N,0
-16.0848,-60.797,303.4,1,1,2009-01-06,0247,Terra,MODIS,55,6.2,290.6,6.4,N,0
-12.6904,-66.6615,310,2.3,1.5,2009-01-06,1516,Terra,MODIS,30,6.2,291.3,15,D,0
-12.6943,-66.6563,313.7,2.3,1.5,2009-01-06,1516,Terra,MODIS,51,6.2,291.3,22.9,D,0
-12.693,-66.64,310.9,2.3,1.5,2009-01-06,1516,Terra,MODIS,56,6.2,290.1,18.6,D,0
-12.6099,-66.7958,311.6,2.3,1.5,2009-01-06,1516,Terra,MODIS,43,6.2,290.4,19.9,D,0
-21.7619,-63.3516,331.2,1,1,2009-01-06,1806,Aqua,MODIS,66,6.2,313,15.7,D,0
-21.8766,-63.1309,335.8,1,1,2009-01-06,1806,Aqua,MODIS,84,6.2,308.2,25.3,D,0
-18.8178,-63.2973,316.7,1,1,2009-01-06,1807,Aqua,MODIS,0,6.2,302.4,8,D,0
-17.6889,-57.7843,316.1,2.3,1.5,2009-01-06,1807,Aqua,MODIS,43,6.2,301.1,24.5,D,0
-16.8113,-58.836,336.4,2,1.4,2009-01-06,1808,Aqua,MODIS,86,6.2,307.6,60.9,D,0
-16.7991,-58.8383,328.4,2,1.4,2009-01-06,1808,Aqua,MODIS,70,6.2,309.8,34,D,0
-14.7548,-64.3236,316.9,1,1,2009-01-06,1808,Aqua,MODIS,45,6.2,300.1,7.6,D,0
-18.0102,-65.5359,319.2,1,1,2009-01-06,1808,Aqua,MODIS,63,6.2,302.6,7.9,D,0
-16.8079,-58.8436,327.9,2,1.4,2009-01-06,1808,Aqua,MODIS,70,6.2,309.6,30.9,D,0
-14.6251,-65.1364,318.3,1,1,2009-01-06,1808,Aqua,MODIS,47,6.2,299.9,8.5,D,0
-16.8048,-58.8253,337.2,2,1.4,2009-01-06,1808,Aqua,MODIS,86,6.2,309.3,67.9,D,0
-13.9253,-66.0244,337,1,1,2009-01-06,1809,Aqua,MODIS,87,6.2,296.4,29.8,D,0
-11.2691,-65.4656,324.5,1,1,2009-01-06,1809,Aqua,MODIS,60,6.2,303.7,15.4,D,0
-13.0797,-65.7102,333.4,1,1,2009-01-06,1809,Aqua,MODIS,80,6.2,300.5,24.4,D,0
-13.7184,-68.0669,318.1,1.2,1.1,2009-01-06,1809,Aqua,MODIS,69,6.2,298.1,9.9,D,0
-13.7198,-68.0776,322.9,1.2,1.1,2009-01-06,1809,Aqua,MODIS,76,6.2,298.6,15.8,D,0
-12.7094,-64.6241,331.4,1,1,2009-01-06,1809,Aqua,MODIS,83,6.2,293.7,22.7,D,0
-13.4454,-65.6955,321,1,1,2009-01-06,1809,Aqua,MODIS,70,6.2,299.7,10.4,D,0
-13.9189,-66.0443,326.2,1,1,2009-01-06,1809,Aqua,MODIS,44,6.2,299.8,14.1,D,0
-12.1104,-66.5857,337,1,1,2009-01-06,1809,Aqua,MODIS,88,6.2,297,31.6,D,0
-12.7404,-67.0815,343.9,1,1,2009-01-06,1809,Aqua,MODIS,92,6.2,298,46.6,D,0
-12.7276,-66.46,329.9,1,1,2009-01-06,1809,Aqua,MODIS,82,6.2,297.4,20.6,D,0
-13.3961,-66.5751,325.6,1,1,2009-01-06,1809,Aqua,MODIS,77,6.2,297.8,15.9,D,0
-12.3543,-65.72,319.9,1,1,2009-01-06,1809,Aqua,MODIS,66,6.2,297.8,10.4,D,0
-14.4974,-67.3577,312.2,1.1,1,2009-01-06,1809,Aqua,MODIS,49,6.2,296.5,5.6,D,0
-12.7687,-66.562,331.1,1,1,2009-01-06,1809,Aqua,MODIS,78,6.2,296.6,22.4,D,0
-12.857,-66.4663,337.2,1,1,2009-01-06,1809,Aqua,MODIS,88,6.2,298.8,32.3,D,0
-12.8557,-66.457,323.8,1,1,2009-01-06,1809,Aqua,MODIS,76,6.2,296.5,14.5,D,0
-12.3515,-65.0008,306,3.1,1.7,2009-01-07,0331,Terra,MODIS,66,6.2,289.5,31.8,N,0
-12.3495,-64.9944,302.8,3.1,1.7,2009-01-07,0331,Terra,MODIS,36,6.2,289.5,19.4,N,0
-12.3565,-65.0293,301,3.1,1.7,2009-01-07,0331,Terra,MODIS,36,6.2,289.5,16.6,N,0
-12.3547,-65.0229,305.5,3.1,1.7,2009-01-07,0331,Terra,MODIS,58,6.2,289.5,27,N,0
-16.3686,-58.5447,303.2,1.9,1.3,2009-01-07,0500,Aqua,MODIS,54,6.2,292,14.2,N,0
-16.3717,-58.5273,302.5,1.9,1.3,2009-01-07,0500,Aqua,MODIS,50,6.2,292.1,13.2,N,0
-16.3633,-58.5381,310.4,1.9,1.3,2009-01-07,0500,Aqua,MODIS,80,6.2,292.8,24.8,N,0
-12.9299,-66.4354,308.5,2.3,1.5,2009-01-07,1421,Terra,MODIS,22,6.2,278.2,13.2,D,0
-13.6223,-62.3438,321,1.2,1.1,2009-01-07,1421,Terra,MODIS,52,6.2,301.6,13.8,D,0
-12.9335,-66.4292,309.8,2.3,1.5,2009-01-07,1421,Terra,MODIS,39,6.2,277.6,16,D,0
-13.0717,-67.2636,313.5,2.6,1.6,2009-01-07,1421,Terra,MODIS,63,6.2,291.5,22.2,D,0
-13.0669,-67.2567,312.9,2.6,1.6,2009-01-07,1421,Terra,MODIS,62,6.2,291.7,19.7,D,0
-17.6234,-58.315,332.5,1.1,1.1,2009-01-07,1422,Terra,MODIS,84,6.2,310.6,26.9,D,0
-17.6871,-60.2951,320.9,1,1,2009-01-07,1422,Terra,MODIS,69,6.2,303.3,10.1,D,0
-16.3237,-59.4176,318.8,1,1,2009-01-07,1422,Terra,MODIS,58,6.2,304,7,D,0
-16.3552,-58.5452,322.6,1.1,1,2009-01-07,1422,Terra,MODIS,67,6.2,303.8,13.5,D,0
-16.3566,-58.5351,343.6,1.1,1,2009-01-07,1422,Terra,MODIS,91,6.2,304,46.7,D,0
-16.2521,-60.7861,328.2,1,1,2009-01-07,1422,Terra,MODIS,81,6.2,313.9,19.2,D,0
-17.6885,-60.2857,316.5,1,1,2009-01-07,1422,Terra,MODIS,36,6.2,303,6,D,0
-20.0995,-58.1402,331.9,1.2,1.1,2009-01-07,1423,Terra,MODIS,83,6.2,304.9,29.2,D,0
-19.5584,-58.0747,321,1.2,1.1,2009-01-07,1423,Terra,MODIS,52,6.2,308.5,10.6,D,0
-20.0895,-58.1388,320.3,1.2,1.1,2009-01-07,1423,Terra,MODIS,69,6.2,305.7,11.8,D,0
-20.1095,-58.1416,363.4,1.2,1.1,2009-01-07,1423,Terra,MODIS,100,6.2,306.5,117.9,D,0
-17.6904,-57.7891,325,2.3,1.5,2009-01-07,1712,Aqua,MODIS,65,6.2,302.6,55.6,D,0
-18.4805,-58.3268,321,2.6,1.6,2009-01-07,1712,Aqua,MODIS,53,6.2,309,42,D,0
-17.6878,-60.3048,312.2,3.6,1.8,2009-01-07,1712,Aqua,MODIS,32,6.2,295.7,26.9,D,0
-20.0995,-58.1471,331.5,2.7,1.6,2009-01-07,1712,Aqua,MODIS,75,6.2,299.9,93,D,0
-20.1137,-58.1455,335.2,2.7,1.6,2009-01-07,1712,Aqua,MODIS,81,6.2,298.9,116.4,D,0
-17.6418,-57.7997,315.4,2.3,1.5,2009-01-07,1712,Aqua,MODIS,41,6.2,302.8,22.2,D,0
-20.1037,-58.14,338.5,2.7,1.6,2009-01-07,1712,Aqua,MODIS,83,6.2,299.7,138.4,D,0
-17.6329,-58.3368,343.4,2.6,1.5,2009-01-07,1712,Aqua,MODIS,86,6.2,308.3,161.6,D,0
-20.1179,-58.1384,335.5,2.7,1.6,2009-01-07,1712,Aqua,MODIS,0,6.2,299.3,119,D,0
-20.1279,-58.1439,321.9,2.7,1.6,2009-01-07,1712,Aqua,MODIS,0,6.2,297.7,49.6,D,0
-16.3663,-58.5513,328.9,2.5,1.5,2009-01-07,1713,Aqua,MODIS,81,6.2,301,71.9,D,0
-16.3635,-58.5273,319,2.5,1.5,2009-01-07,1713,Aqua,MODIS,68,6.2,300.7,31.7,D,0
-16.3585,-58.5452,329.6,2.5,1.5,2009-01-07,1713,Aqua,MODIS,81,6.2,300.6,75.3,D,0
-16.3724,-58.5436,318.5,2.5,1.5,2009-01-07,1713,Aqua,MODIS,67,6.2,301.1,29,D,0
-13.8058,-67.9787,330.4,3,1.7,2009-01-07,1852,Aqua,MODIS,84,6.2,293.2,115.6,D,0
-17.907,-62.4717,311.3,1.4,1.2,2009-01-08,0234,Terra,MODIS,82,6.2,292,15.5,N,0
-17.6388,-58.344,306.7,1,1,2009-01-08,0234,Terra,MODIS,69,6.2,291.9,7.3,N,0
-17.6401,-58.3534,308.3,1,1,2009-01-08,0234,Terra,MODIS,74,6.2,292.8,8.1,N,0
-20.1265,-58.1279,317.3,1,1,2009-01-08,0234,Terra,MODIS,95,6.2,291.4,14.9,N,0
-20.1279,-58.1374,326,1,1,2009-01-08,0234,Terra,MODIS,100,6.2,292.2,23.8,N,0
-20.0905,-58.1337,312.9,1,1,2009-01-08,0234,Terra,MODIS,76,6.2,291.2,11,N,0
-18.0322,-62.394,301.5,1.4,1.2,2009-01-08,0234,Terra,MODIS,42,6.2,289.6,7.1,N,0
-17.6047,-62.2369,308.1,1.4,1.2,2009-01-08,0234,Terra,MODIS,74,6.2,291.7,11.8,N,0
-17.6031,-62.2241,305.1,1.4,1.2,2009-01-08,0234,Terra,MODIS,63,6.2,291.8,8.8,N,0
-17.6331,-57.7951,316.8,1,1,2009-01-08,0234,Terra,MODIS,94,6.2,294.4,15.2,N,0
-20.1162,-58.1198,302.6,1,1,2009-01-08,0234,Terra,MODIS,15,6.2,290.9,4.4,N,0
-17.9054,-62.4583,327.2,1.4,1.2,2009-01-08,0234,Terra,MODIS,100,6.2,292.6,40.8,N,0
-17.9161,-62.4568,324.8,1.4,1.2,2009-01-08,0234,Terra,MODIS,100,6.2,293.5,36.8,N,0
-17.9177,-62.4703,307.4,1.4,1.2,2009-01-08,0234,Terra,MODIS,71,6.2,292,11.4,N,0
-17.9399,-62.0758,309.8,1.3,1.2,2009-01-08,0234,Terra,MODIS,78,6.2,292.4,12.4,N,0
-17.9415,-62.0885,318.1,1.4,1.2,2009-01-08,0234,Terra,MODIS,96,6.2,292.7,23.1,N,0
-17.9337,-62.0829,338.9,1.3,1.2,2009-01-08,0234,Terra,MODIS,100,6.2,291.2,62.5,N,0
-17.9353,-62.0957,331.8,1.4,1.2,2009-01-08,0234,Terra,MODIS,100,6.2,291.7,46.7,N,0
-16.3711,-58.5445,306.2,1,1,2009-01-08,0235,Terra,MODIS,67,6.2,295.2,5.7,N,0
-16.6973,-60.7048,305.5,1.1,1,2009-01-08,0235,Terra,MODIS,65,6.2,290.7,7.7,N,0
-17.3266,-61.7903,300.8,1.3,1.1,2009-01-08,0235,Terra,MODIS,16,6.2,284,6.9,N,0
-16.3603,-58.5334,320.8,1,1,2009-01-08,0235,Terra,MODIS,100,6.2,295.1,17.7,N,0
-16.3616,-58.5427,329.3,1,1,2009-01-08,0235,Terra,MODIS,100,6.2,296.2,27.2,N,0
-15.0611,-63.9419,300.5,1.6,1.3,2009-01-08,0235,Terra,MODIS,29,6.2,286.6,6.7,N,0
-12.6905,-66.3577,312.9,2.3,1.5,2009-01-08,0236,Terra,MODIS,86,6.2,284.4,39.5,N,0
-12.7024,-66.3724,315,2.3,1.5,2009-01-08,0236,Terra,MODIS,90,6.2,285,44.9,N,0
-12.6931,-66.3789,320.8,2.3,1.5,2009-01-08,0236,Terra,MODIS,100,6.2,285.7,62.5,N,0
-17.9273,-62.0959,302.3,1.1,1,2009-01-08,0543,Aqua,MODIS,16,6.2,287.8,4.9,N,0
-17.9301,-62.0755,323,1.1,1,2009-01-08,0543,Aqua,MODIS,100,6.2,291.1,22.9,N,0
-17.9287,-62.0857,336.2,1.1,1,2009-01-08,0543,Aqua,MODIS,100,6.2,290.7,41.9,N,0
-17.9381,-62.0871,305.8,1.1,1,2009-01-08,0543,Aqua,MODIS,66,6.2,289,7.7,N,0
-16.3626,-58.5332,315,1.7,1.3,2009-01-08,0543,Aqua,MODIS,90,6.2,293.6,28.4,N,0
-20.1292,-58.1262,319,2,1.4,2009-01-08,0544,Aqua,MODIS,98,6.2,291.1,49,N,0
-20.1272,-58.1456,306.3,2,1.4,2009-01-08,0544,Aqua,MODIS,67,6.2,290.4,21.1,N,0
-20.1252,-58.14,315.7,2,1.4,2009-01-08,0544,Aqua,MODIS,92,6.2,290.8,40.9,N,0
-20.1384,-58.1388,339,4.2,1.9,2009-01-08,1328,Terra,MODIS,77,6.2,297.8,284.5,D,0
-20.0863,-58.1187,314.8,4.2,1.9,2009-01-08,1328,Terra,MODIS,46,6.2,299.4,61.1,D,0
-17.7694,-61.7925,312.5,3.8,1.8,2009-01-08,1505,Terra,MODIS,29,6.2,289.5,53.2,D,0
-17.763,-61.785,313.5,3.8,1.8,2009-01-08,1505,Terra,MODIS,56,6.2,290.3,57.6,D,0
-20.1283,-58.1239,337.6,1.2,1.1,2009-01-08,1754,Aqua,MODIS,44,6.2,306.1,31.6,D,0
-20.1087,-58.1275,338.5,1.2,1.1,2009-01-08,1754,Aqua,MODIS,71,6.2,308.5,32.2,D,0
-20.0989,-58.1293,335.1,1.2,1.1,2009-01-08,1754,Aqua,MODIS,75,6.2,308.3,27.2,D,0
-20.0909,-58.1426,337.9,1.2,1.1,2009-01-08,1754,Aqua,MODIS,83,6.2,311.8,32.9,D,0
-20.0891,-58.1311,345.1,1.2,1.1,2009-01-08,1754,Aqua,MODIS,91,6.2,308.6,48.1,D,0
-20.1397,-58.1281,335.3,1.2,1.1,2009-01-08,1754,Aqua,MODIS,0,6.2,308.1,30,D,0
-17.6366,-57.7951,341.5,1.4,1.2,2009-01-08,1755,Aqua,MODIS,67,6.2,308.6,56.6,D,0
-17.6417,-58.3339,333.7,1.3,1.1,2009-01-08,1755,Aqua,MODIS,45,6.2,314.3,23.7,D,0
-17.0973,-62.7508,346.1,1,1,2009-01-08,1755,Aqua,MODIS,93,6.2,307.8,37.1,D,0
-18.7153,-58.3206,331.7,1.2,1.1,2009-01-08,1755,Aqua,MODIS,70,6.2,317.6,23.7,D,0
-16.6081,-61.0101,329.4,1,1,2009-01-08,1756,Aqua,MODIS,76,6.2,307.6,17.1,D,0
-13.6194,-62.3471,327,1,1,2009-01-08,1756,Aqua,MODIS,81,6.2,303,17.8,D,0
-16.0975,-60.7911,326.4,1,1,2009-01-08,1756,Aqua,MODIS,76,6.2,304,14.7,D,0
-16.0341,-60.7422,338.7,1,1,2009-01-08,1756,Aqua,MODIS,88,6.2,303.8,33.6,D,0
-16.0356,-60.7519,348.5,1,1,2009-01-08,1756,Aqua,MODIS,94,6.2,306.7,52.1,D,0
-14.1305,-67.1939,314.8,1.6,1.3,2009-01-08,1756,Aqua,MODIS,64,6.2,293.7,19.4,D,0
-16.9632,-63.1099,318.7,1,1,2009-01-08,1756,Aqua,MODIS,56,6.2,298.4,8.5,D,0
-16.5977,-61.0022,322,1,1,2009-01-08,1756,Aqua,MODIS,47,6.2,305.7,8.3,D,0
-12.5105,-66.7706,310.9,1.4,1.2,2009-01-08,1757,Aqua,MODIS,66,6.2,283.8,11.4,D,0
-12.4783,-66.0703,315.6,1.3,1.1,2009-01-08,1757,Aqua,MODIS,66,6.2,287.5,14.5,D,0
-12.4767,-66.0584,312.8,1.3,1.1,2009-01-08,1757,Aqua,MODIS,44,6.2,285,11,D,0
-20.078,-58.1252,313.2,2.5,1.5,2009-01-09,0449,Aqua,MODIS,87,6.2,287.9,47.7,N,0
-18.006,-58.1953,318.7,1,1,2009-01-09,1410,Terra,MODIS,66,6.2,304.5,7.5,D,0
-18.015,-58.1967,347.2,1,1,2009-01-09,1410,Terra,MODIS,93,6.2,307.4,47.5,D,0
-17.626,-58.3318,331.7,1,1,2009-01-09,1410,Terra,MODIS,36,6.2,315.6,18,D,0
-18.0164,-58.1873,330.7,1,1,2009-01-09,1410,Terra,MODIS,82,6.2,305.7,20.5,D,0
-20.1424,-58.1316,347.4,1,1,2009-01-09,1411,Terra,MODIS,0,6.2,306.7,46.5,D,0
-20.0597,-58.1313,341.8,1,1,2009-01-09,1411,Terra,MODIS,90,6.2,309,32.5,D,0
-20.0805,-58.1152,343.7,1,1,2009-01-09,1411,Terra,MODIS,84,6.2,307.8,32.7,D,0
-20.0687,-58.1327,383.5,1,1,2009-01-09,1411,Terra,MODIS,100,6.2,314,151,D,0
-20.0583,-58.1408,351.7,1,1,2009-01-09,1411,Terra,MODIS,96,6.2,307.8,53.5,D,0
-20.141,-58.1412,339.8,1,1,2009-01-09,1411,Terra,MODIS,61,6.2,304.8,32,D,0
-20.0673,-58.1423,368.5,1,1,2009-01-09,1411,Terra,MODIS,100,6.2,309.7,96.7,D,0
-20.132,-58.1397,323.1,1,1,2009-01-09,1411,Terra,MODIS,71,6.2,310.2,12.5,D,0
-20.1334,-58.1302,327.7,1,1,2009-01-09,1411,Terra,MODIS,59,6.2,313.7,17.5,D,0
-20.0423,-58.1191,371.6,1.3,1.1,2009-01-10,0221,Terra,MODIS,100,6.2,297.9,169.9,N,0
-20.0539,-58.1298,311.1,1.3,1.1,2009-01-10,0221,Terra,MODIS,46,6.2,293.9,11.5,N,0
-20.0456,-58.1367,317.7,1.3,1.1,2009-01-10,0221,Terra,MODIS,84,6.2,294.6,17.8,N,0
-20.0425,-58.1125,342.8,1.3,1.1,2009-01-10,0221,Terra,MODIS,100,6.2,296.4,65.4,N,0
-20.0524,-58.1177,366.3,1.3,1.1,2009-01-10,0221,Terra,MODIS,100,6.2,297,146.7,N,0
-20.0509,-58.1055,335.6,1.3,1.1,2009-01-10,0221,Terra,MODIS,100,6.2,296.5,50.3,N,0
-20.0438,-58.1313,349.8,1.3,1.1,2009-01-10,0221,Terra,MODIS,100,6.2,295.8,83.9,N,0
-20.0355,-58.1382,306.8,1.3,1.1,2009-01-10,0221,Terra,MODIS,63,6.2,294.4,7.6,N,0
-20.0452,-58.1434,326.2,1.3,1.1,2009-01-10,0221,Terra,MODIS,100,6.2,294.9,31.1,N,0
-20.1029,-58.1105,304.2,1.3,1.1,2009-01-10,0221,Terra,MODIS,57,6.2,293.4,6.9,N,0
-20.1014,-58.0984,306.3,1.3,1.1,2009-01-10,0221,Terra,MODIS,66,6.2,294,8.5,N,0
-20.0441,-58.1246,369.9,1.3,1.1,2009-01-10,0221,Terra,MODIS,100,6.2,298.3,161.4,N,0
-18.0291,-58.1957,317.3,1.2,1.1,2009-01-10,0222,Terra,MODIS,95,6.2,293.1,18.4,N,0
-17.3974,-60.2348,300.2,1,1,2009-01-10,0531,Aqua,MODIS,22,6.2,288.1,3.7,N,0
-20.0334,-58.1094,336,1.3,1.1,2009-01-10,0532,Aqua,MODIS,100,6.2,294.3,48.8,N,0
-20.0435,-58.1108,322.4,1.3,1.1,2009-01-10,0532,Aqua,MODIS,76,6.2,293.7,23.6,N,0
-20.0427,-58.1165,318.5,1.3,1.1,2009-01-10,0532,Aqua,MODIS,44,6.2,293.4,19,N,0
-13.8198,-65.9343,316.5,1.1,1,2009-01-10,1452,Terra,MODIS,69,6.2,294,8.8,D,0
-13.8212,-65.9244,332.9,1.1,1,2009-01-10,1452,Terra,MODIS,86,6.2,294.8,28.9,D,0
-15.5779,-60.4889,312.4,2.6,1.5,2009-01-10,1452,Terra,MODIS,56,6.2,293.2,20.3,D,0
-15.353,-60.4982,313.1,2.5,1.5,2009-01-10,1452,Terra,MODIS,30,6.2,293.3,20.8,D,0
-16.2252,-60.6863,319.2,2.5,1.5,2009-01-10,1453,Terra,MODIS,65,6.2,295.4,42.9,D,0
-16.0724,-60.7986,311.9,2.5,1.5,2009-01-10,1453,Terra,MODIS,47,6.2,289.2,19.4,D,0
-20.0352,-58.1278,318,4.4,1.9,2009-01-10,1454,Terra,MODIS,60,6.2,293.8,78.9,D,0
-20.0387,-58.0852,321.6,4.5,1.9,2009-01-10,1454,Terra,MODIS,71,6.2,293.1,105.5,D,0
-20.0387,-58.1154,325.4,1,1,2009-01-10,1742,Aqua,MODIS,55,6.2,306.3,11.5,D,0
-18.716,-58.3182,328,1,1,2009-01-10,1743,Aqua,MODIS,43,6.2,308.8,15,D,0
-17.6332,-58.3347,336,1,1,2009-01-10,1743,Aqua,MODIS,40,6.2,315,20.5,D,0
-16.3638,-58.3361,325.1,1,1,2009-01-10,1743,Aqua,MODIS,61,6.2,304.4,11.8,D,0
-16.3874,-60.1256,318.4,1,1,2009-01-10,1743,Aqua,MODIS,26,6.2,300.2,8.4,D,0
-17.6121,-57.8105,336.3,1,1,2009-01-10,1743,Aqua,MODIS,81,6.2,300.8,29,D,0
-16.3689,-59.1324,326,1,1,2009-01-10,1743,Aqua,MODIS,67,6.2,303.4,8.5,D,0
-17.6378,-57.7966,362.2,1,1,2009-01-10,1743,Aqua,MODIS,0,6.2,306.6,82.3,D,0
-17.6212,-57.809,371.8,1,1,2009-01-10,1743,Aqua,MODIS,87,6.2,305.6,115.3,D,0
-16.7138,-60.9718,320.3,1.1,1.1,2009-01-10,1743,Aqua,MODIS,74,6.2,297.8,13.8,D,0
-17.6198,-57.7995,348.9,1,1,2009-01-10,1743,Aqua,MODIS,0,6.2,304.7,51.8,D,0
-17.6184,-57.79,318.4,1,1,2009-01-10,1743,Aqua,MODIS,0,6.2,301.1,6.2,D,0
-17.6302,-57.8075,340,1,1,2009-01-10,1743,Aqua,MODIS,84,6.2,300.2,33.2,D,0
-18.5807,-58.4005,325.8,1,1,2009-01-10,1743,Aqua,MODIS,68,6.2,304.5,12.5,D,0
-18.0374,-58.2001,336.4,1,1,2009-01-10,1743,Aqua,MODIS,0,6.2,293.9,30.3,D,0
-18.5291,-59.336,332.9,1,1,2009-01-10,1743,Aqua,MODIS,84,6.2,302.7,20.8,D,0
-17.8282,-57.7141,327.4,1,1,2009-01-10,1743,Aqua,MODIS,66,6.2,310,13.3,D,0
-13.2412,-66.694,311.2,2.5,1.5,2009-01-10,1744,Aqua,MODIS,63,6.2,290.5,19.5,D,0
-13.8002,-67.9868,315.4,3.2,1.7,2009-01-10,1744,Aqua,MODIS,70,6.2,289.9,50.7,D,0
-13.7968,-67.9577,312.8,3.2,1.7,2009-01-10,1744,Aqua,MODIS,62,6.2,288.9,38.9,D,0
-13.7979,-67.9799,319.5,3.2,1.7,2009-01-10,1744,Aqua,MODIS,75,6.2,289.9,71,D,0
-12.5248,-66.7843,313.8,2.5,1.5,2009-01-10,1745,Aqua,MODIS,67,6.2,289.9,28.7,D,0
