latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-18.4679,-59.211,300.5,1.6,1.2,2015-01-09,0540,Aqua,MODIS,29,6.2,285.2,6.5,N,0
-17.8597,-62.1652,302.6,1.1,1,2015-01-09,0540,Aqua,MODIS,21,6.2,289,4.3,N,0
-17.9459,-62.0233,304.7,1.1,1,2015-01-09,0540,Aqua,MODIS,57,6.2,290,5.6,N,0
-17.9503,-62.0308,304.5,1.1,1,2015-01-09,0540,Aqua,MODIS,60,6.2,290.2,6.1,N,0
-17.8611,-62.1551,303,1.1,1,2015-01-09,0540,Aqua,MODIS,46,6.2,288.3,4.7,N,0
-17.8625,-62.1451,308.3,1.1,1,2015-01-09,0540,Aqua,MODIS,74,6.2,288.3,8.4,N,0
-17.8639,-62.135,302.9,1.1,1,2015-01-09,0540,Aqua,MODIS,52,6.2,288.7,4.9,N,0
-18.4808,-59.1981,302.8,1.6,1.2,2015-01-09,0540,Aqua,MODIS,51,6.2,286.1,8.6,N,0
-17.8718,-62.1464,312.1,1.1,1,2015-01-09,0540,Aqua,MODIS,47,6.2,289.3,10.5,N,0
-17.1739,-60.5122,302.4,1.3,1.1,2015-01-09,0540,Aqua,MODIS,49,6.2,283.2,7.4,N,0
-17.816,-62.0192,308.1,1.1,1,2015-01-09,0540,Aqua,MODIS,74,6.2,283.1,9.1,N,0
-17.8174,-62.009,314.3,1.1,1,2015-01-09,0540,Aqua,MODIS,89,6.2,284,14.1,N,0
-17.8253,-62.0205,305.2,1.1,1,2015-01-09,0540,Aqua,MODIS,63,6.2,285,6.8,N,0
-17.8267,-62.0104,312.1,1.1,1,2015-01-09,0540,Aqua,MODIS,84,6.2,283.8,12,N,0
-12.5938,-67.5204,347.4,1.2,1.1,2015-01-09,1504,Terra,MODIS,94,6.2,301,63,D,0
-13.1706,-66.9425,329.7,1.3,1.1,2015-01-09,1504,Terra,MODIS,83,6.2,292.6,35.6,D,0
-12.7738,-66.1489,316.6,1.5,1.2,2015-01-09,1504,Terra,MODIS,67,6.2,295.5,13,D,0
-12.584,-67.5191,328.9,1.2,1.1,2015-01-09,1504,Terra,MODIS,67,6.2,300.5,23.2,D,0
-12.1935,-66.5532,316,1.4,1.2,2015-01-09,1504,Terra,MODIS,64,6.2,294.8,11.5,D,0
-12.5833,-67.5132,329.4,1.2,1.1,2015-01-09,1504,Terra,MODIS,69,6.2,300.4,24.9,D,0
-12.7721,-66.1626,315.3,1.5,1.2,2015-01-09,1504,Terra,MODIS,65,6.2,296.1,10.5,D,0
-19.5518,-63.1062,307,3.1,1.7,2015-01-09,1505,Terra,MODIS,41,6.2,284.9,23.7,D,0
-21.179,-62.539,328.8,1.1,1,2015-01-09,1751,Aqua,MODIS,53,6.2,305.9,15.1,D,0
-19.5598,-63.0996,324.8,1.1,1,2015-01-09,1751,Aqua,MODIS,75,6.2,296.2,16.9,D,0
-19.5518,-63.1114,315.9,1.1,1,2015-01-09,1751,Aqua,MODIS,36,6.2,294.4,7.5,D,0
-19.5612,-63.11,357.2,1.1,1,2015-01-09,1751,Aqua,MODIS,98,6.2,296.2,82.5,D,0
-16.136,-62.056,318.3,1,1,2015-01-09,1752,Aqua,MODIS,52,6.2,300.7,8.5,D,0
-15.726,-61.9504,315.2,1,1,2015-01-09,1752,Aqua,MODIS,60,6.2,297.9,6.9,D,0
-16.3333,-59.9527,323.1,1.1,1,2015-01-09,1752,Aqua,MODIS,72,6.2,300.5,13.5,D,0
-17.069,-61.4414,322.9,1,1,2015-01-09,1752,Aqua,MODIS,72,6.2,299.5,12.5,D,0
-16.6242,-62.8529,319,1,1,2015-01-09,1752,Aqua,MODIS,63,6.2,296.8,7.4,D,0
-18.0179,-60.0713,318.6,1,1,2015-01-09,1752,Aqua,MODIS,27,6.2,301.4,6.2,D,0
-18.8993,-63.2525,313.9,1.1,1,2015-01-09,1752,Aqua,MODIS,57,6.2,295.3,8.6,D,0
-17.8614,-62.1683,327.1,1,1,2015-01-09,1752,Aqua,MODIS,61,6.2,302,12.5,D,0
-16.2079,-62.0449,322.5,1,1,2015-01-09,1752,Aqua,MODIS,60,6.2,300.3,13.6,D,0
-17.8705,-62.1669,337.3,1,1,2015-01-09,1752,Aqua,MODIS,87,6.2,303.5,26.9,D,0
-17.6663,-61.5013,347.9,1,1,2015-01-09,1752,Aqua,MODIS,81,6.2,300.2,46.4,D,0
-17.8773,-61.8209,337.1,1,1,2015-01-09,1752,Aqua,MODIS,86,6.2,303.9,28.1,D,0
-17.2474,-61.5988,338.3,1,1,2015-01-09,1752,Aqua,MODIS,67,6.2,309.4,26.9,D,0
-17.0673,-61.754,322,1,1,2015-01-09,1752,Aqua,MODIS,72,6.2,303.8,7.9,D,0
-17.2461,-61.5894,333,1,1,2015-01-09,1752,Aqua,MODIS,50,6.2,304.6,20,D,0
-16.947,-60.6103,346,1,1,2015-01-09,1752,Aqua,MODIS,93,6.2,303,45.7,D,0
-16.2065,-62.0356,317.3,1,1,2015-01-09,1752,Aqua,MODIS,53,6.2,296.5,8,D,0
-17.7441,-61.8539,325.8,1,1,2015-01-09,1752,Aqua,MODIS,32,6.2,306.5,11.9,D,0
-13.1849,-66.9489,331.2,1.5,1.2,2015-01-09,1753,Aqua,MODIS,85,6.2,292.4,42.2,D,0
-12.7661,-66.5465,324.1,1.4,1.2,2015-01-09,1753,Aqua,MODIS,74,6.2,297.6,24.4,D,0
-12.7555,-66.548,320.6,1.4,1.2,2015-01-09,1753,Aqua,MODIS,68,6.2,297.9,18.4,D,0
-12.7644,-66.5335,325.9,1.4,1.2,2015-01-09,1753,Aqua,MODIS,79,6.2,297.7,27.6,D,0
-13.183,-66.9348,332.6,1.5,1.2,2015-01-09,1753,Aqua,MODIS,86,6.2,294.1,45.6,D,0
-12.5971,-67.5292,330.2,1.7,1.3,2015-01-09,1754,Aqua,MODIS,82,6.2,298.7,44.7,D,0
-12.5838,-67.5155,321.5,1.7,1.3,2015-01-09,1754,Aqua,MODIS,77,6.2,293.4,25.5,D,0
-19.5561,-63.113,312.9,1.8,1.3,2015-01-10,0316,Terra,MODIS,86,6.2,286.1,27,N,0
-19.5594,-63.1011,318.4,1.8,1.3,2015-01-10,0316,Terra,MODIS,97,6.2,286.1,37.7,N,0
-19.553,-63.0957,305.8,1.8,1.3,2015-01-10,0316,Terra,MODIS,66,6.2,285.5,15.4,N,0
-18.8967,-58.2066,323.1,1,1,2015-01-10,1410,Terra,MODIS,42,6.2,300.4,11.4,D,0
-13.4205,-66.6809,324.7,2.2,1.4,2015-01-10,1836,Aqua,MODIS,79,6.2,294.5,50.8,D,0
-13.4211,-66.6961,315.9,2.2,1.4,2015-01-10,1836,Aqua,MODIS,47,6.2,294.5,20.3,D,0
-13.4176,-66.676,318.9,2.2,1.4,2015-01-10,1836,Aqua,MODIS,72,6.2,294.3,28.8,D,0
-19.5562,-63.1006,300,2.8,1.6,2015-01-11,0221,Terra,MODIS,6,6.2,285.1,15.6,N,0
-17.8114,-62.0458,370.4,2.2,1.4,2015-01-11,0222,Terra,MODIS,100,6.2,287.4,376.7,N,0
-17.8244,-62.0443,333.3,2.2,1.4,2015-01-11,0222,Terra,MODIS,100,6.2,288.9,101.1,N,0
-17.809,-62.0408,351.8,2.2,1.4,2015-01-11,0222,Terra,MODIS,100,6.2,286.8,207,N,0
-17.8243,-62.0603,315.1,2.2,1.4,2015-01-11,0222,Terra,MODIS,91,6.2,288,38,N,0
-17.6811,-61.6917,301.6,2.1,1.4,2015-01-11,0222,Terra,MODIS,29,6.2,285.8,12.5,N,0
-17.809,-62.0249,380.6,2.2,1.4,2015-01-11,0222,Terra,MODIS,100,6.2,288.1,497.4,N,0
-17.8328,-62.0167,341.4,2.2,1.4,2015-01-11,0222,Terra,MODIS,100,6.2,287.4,144.9,N,0
-18.1845,-62.7748,301.5,2.6,1.5,2015-01-11,0222,Terra,MODIS,41,6.2,289,12.4,N,0
-18.1252,-62.3351,316.6,2.4,1.5,2015-01-11,0222,Terra,MODIS,93,6.2,289,48.9,N,0
-17.822,-62.0392,382,2.2,1.4,2015-01-11,0222,Terra,MODIS,100,6.2,290.6,515,N,0
-17.822,-62.0233,317.3,2.2,1.4,2015-01-11,0222,Terra,MODIS,95,6.2,288.7,43.2,N,0
